btc_obv_1,btc_sma5_1,btc_bias6_1,btc_psy12_1,btc_asy5_1,btc_asy4_1,btc_asy3_1,btc_asy2_1,btc_asy1_1,btc_open_0,google_trend_2,google_trend_3,wikipedia_trend_2,class_y0
163133.87006263,121.352,118.435,66.6666666667,3.4658721149,1.2174262774,0.4237345196,0.9399541216,0.8211762068,123.5,6,6,11907,1
176317.24391153,122.652,121.815,66.6666666667,1.0757059711,0.4450070762,0.7962443298,0.6650004764,0.508824746,124.5,6,6,14552,1
195251.00517463,123.444,123.1933333333,66.6666666667,0.6391764114,0.9511466854,0.9152849017,0.9623392491,1.4158537522,125.79,6,6,13394,1
206633.15144413,124.564,124.0033333333,75,0.9033793674,0.8645412001,0.8789961978,1.0640819238,0.7123100953,126.8,6,6,12973,1
214499.85635236,125.542,125.0333333333,75,0.7829070189,0.7733397219,0.8615113805,0.5843401946,0.456370294,127.38,6,6,10466,1
222071.1292156,126.438,125.9483333333,83.3333333333,0.7126569129,0.7636149546,0.546202022,0.4631479854,0.4699256768,127.58,11,6,8126,1
234645.2770254,128.176,127.5016666667,83.3333333333,1.3533084917,1.3376721766,1.5461262036,2.0910041585,3.7120826401,132.83,11,6,5717,1
255901.5575973,130.08,129.3833333333,91.6666666667,1.4578623801,1.6442504514,2.0402105038,2.8253529173,1.9386231945,135.43,11,6,5841,1
278133.6367099,133.272,132.1933333333,91.6666666667,2.3710771324,2.849753842,3.643029897,3.6085035255,5.2783838564,142.75,11,6,7550,0
251800.7403932,135.308,133.9866666667,83.3333333333,1.5377088124,1.8046545963,1.1688452484,0.7839562753,-3.7104713058,137.54,11,6,8873,1
268567.7928729,138.5,136.7466666667,91.6666666667,2.3504508874,2.0100429492,2.0338495341,0.4115823729,4.5336360516,143.94,11,6,8958,1
291575.0238488,142.514,140.8983333333,91.6666666667,2.8144776092,3.0334412129,2.2851269984,5.2829261504,6.0322162493,152.89,11,6,8077,1
329542.0064892,148.63,146.4283333333,91.6666666667,4.072134566,3.7705722434,6.2642534264,7.1295621138,8.2269079784,166,8,11,9319,1
335209.35237081,153.396,151.6233333333,91.6666666667,3.087416106,4.7868879589,4.8713052614,4.2908497675,0.3547915565,166.6,8,11,6184,1
368317.07348101,161.91,157.8516666667,91.6666666667,5.3923725374,5.6070566589,5.4653367954,4.0845512039,7.8143108514,180.15,8,11,6250,1
410182.14063571,171.072,166.55,91.6666666667,5.5262174039,5.3997176926,4.4573209306,6.5085856177,5.202860384,189.74,8,11,8025,1
434508.15539061,181.286,176.5533333333,91.6666666667,5.7641037523,5.1484026958,6.7462730755,6.2122541876,7.2216479911,203.94,8,11,8930,0
378914.22838431,186.86,183.3833333333,83.3333333333,3.1040008599,3.7913031857,2.4503006305,1.0740207538,-5.0736064836,194,8,11,11023,0
346134.68547731,190.862,186.8166666667,75,2.2686316898,0.8822118994,-0.5580042621,-4.4478303887,-3.8220542938,187.5,8,11,9881,0
336490.36475832,190.748,188.9783333333,66.6666666667,-0.0633879704,-1.3799500591,-4.2471494091,-3.8339208719,-3.84578745,180.39,8,8,10653,1
346585.93059242,191.598,191.29,66.6666666667,0.4430148558,-1.2516434281,0.0223442571,1.9445435325,7.734874515,194.99,8,8,15668,1
358834.59515212,190.13,192.435,75,-0.733019285,0.3521275147,1.7435214509,4.5381759013,1.3414772875,196.62,8,8,18528,1
375579.10164282,192.294,192.5566666667,75,1.0861761629,2.3132337771,4.3662408527,2.6819240216,4.0223707557,204,8,8,18524,0
350084.95357282,194.482,193.1683333333,66.6666666667,1.1394761413,2.3857920392,0.6027645472,0.2334081771,-3.5555544015,197.58,8,8,43895,1
363826.44431942,199.278,195.9916666667,66.6666666667,2.507062637,1.2001096675,1.1529871275,-0.2817046866,2.9921450284,203.54,8,8,74322,0
358863.63531771,200.908,199.7566666667,58.3333333333,0.8230367405,0.6934266037,-0.416221447,1.1534450303,-0.6852549677,202.14,8,8,113274,1
365463.73357711,202.556,201.5666666667,58.3333333333,0.8210777414,0.0207544878,1.2128574509,0.3232136622,1.3316822922,204.86,10,8,26650,1
376691.69653681,203.618,203.7966666667,58.3333333333,0.5122178244,1.5291608809,1.0414994985,1.9048767315,2.4780711709,210,10,8,18769,1
404953.48468521,209.476,207.4866666667,58.3333333333,2.7651948552,2.7084573119,3.8396947384,5.0937009615,7.7093307521,227.29,10,8,15443,1
447537.18551391,217.348,215.0466666667,66.6666666667,3.5357458049,4.590995998,5.6774339,7.2771152645,6.844899777,242.9,10,8,25913,1
487563.89238161,229.566,224.9966666667,75,5.28112335,6.2684836145,7.531954429,7.4432662675,8.041632758,263.24,10,8,27715,1
537267.74418281,246.794,239.805,83.3333333333,7.0199289633,8.1553934114,8.3040809644,9.0336715582,10.0257103584,291,10,8,31321,1
577453.90282611,271.594,261.3283333333,83.3333333333,9.2806692452,9.6735038685,10.616371899,11.9037414694,13.7817725805,333.9,10,8,26683,1
621815.11460561,294.476,283.2016666667,83.3333333333,8.167704076,8.4984051508,8.6506626151,7.9631387435,2.1445049064,341.24,23,10,26376,0
554577.70712421,310.496,299.23,75,5.7000497443,5.1146539909,3.4776352017,-1.6744334877,-5.4933718818,323,23,10,24980,1
581521.08536811,326.63,316.065,83.3333333333,5.346276633,4.1764182016,0.9746334086,0.3896976598,6.2727672013,343.63,23,10,21813,1
601269.36686991,339.422,331.3516666667,83.3333333333,3.973636798,1.5216028523,1.3139688343,4.7176391924,3.1625111835,354.94,23,10,22110,1
639959.16880181,351.322,348.435,91.6666666667,3.2788014976,3.5623756454,6.5809581545,6.7350536311,10.3075960787,393.5,23,10,26058,1
671597.64624461,366.464,362.26,91.6666666667,4.0076053699,6.3828496828,6.4195438432,8.0480601731,5.7885242676,416.88,23,10,27661,0
639274.44000651,384.264,374.0533333333,83.3333333333,4.8674205225,4.5160838528,4.9672747426,2.2971140746,-1.1942961183,412.07,23,10,28400,1
657257.90004561,402.388,392.6416666667,83.3333333333,4.6776998393,5.0564970033,3.3061306448,2.0649338334,5.3241637852,434.53,22,23,33242,1
683249.49521991,426.872,414.8866666667,83.3333333333,5.9261542473,4.8307937895,4.5115502968,7.3644735044,9.4047832236,478.1,22,23,24432,1
740338.57417371,481.974,467.2283333333,83.3333333333,10.6143587968,11.8208174292,16.1591886117,21.5767010249,33.7486188263,669,22,23,21905,0
668777.62820661,505.786,490.98,75,5.0237301416,6.5782367066,6.9962610137,5.7919999088,-22.1646190086,536.01,22,23,63159,1
726489.13542781,543.186,521.3216666667,75,7.4847649753,8.0249152729,7.5649592893,-5.5268704792,11.1108780502,600,22,23,103952,1
757209.86672191,600.28,572.655,75,10.0997244962,10.2734598143,2.4484068103,14.7549197198,18.3989613895,720,22,23,67059,1
782334.99518581,663.804,632.7333333333,83.3333333333,10.2005859043,4.3135776739,13.1396432347,14.1540258269,9.9090902644,794,22,23,59865,1
802673.85979891,695.832,691.3616666667,83.3333333333,4.2920414392,10.9062065512,10.8379827182,7.0574933825,4.2058965006,829.15,24,22,59388,0
782543.17231021,748.64,713.2016666667,75,8.010428162,7.23531569,3.5141004568,0.316605553,-3.5726853945,800.01,24,22,36534,1
805585.22463551,792.416,760.18,75,6.2290805692,3.1866103641,0.9457837307,-0.6842726543,2.204140086,811.95,24,22,32395,1
835378.24972371,831.676,813.0633333333,75,4.8218521992,3.5500426829,3.3314247437,6.7834798128,11.3628195396,915.01,24,22,37224,1
865703.77946771,865.472,853.7266666667,83.3333333333,3.8545686571,3.7667366962,6.2132107264,8.2177460466,5.0726725536,963.98,24,22,41532,1
902602.37311321,902.238,890.0566666667,83.3333333333,4.0050136211,5.8994383751,7.1312044714,5.0153969373,4.958121321,1012,24,22,72185,1
924475.68646011,968.626,940.53,83.3333333333,6.9411639817,8.1254199557,7.046286761,8.0330938647,11.1080664085,1131.99,24,22,126577,0
911568.12736871,1028.954,993.775,75,6.2787934885,5.0077869757,4.9861584497,5.000177014,-1.1077123804,1119.52,54,24,108657,0
850023.74654771,1036.694,1016.6283333333,75,0.8273503702,-0.2339801757,-1.9646806745,-8.5010542161,-15.8943960517,955,54,24,80660,1
881540.47185601,1053.392,1038.49,75,1.6612492852,0.8370312763,-2.5866471011,-3.3261144615,9.2421671287,1037.11,54,24,49472,1
894108.06353461,1061.796,1053.66,75,0.8128857039,-1.7609094723,-1.9786418362,4.9792352715,0.7163034142,1055,54,24,75148,1
908541.57331671,1061.8,1073.4983333333,75,0.0003533569,0.2773697912,5.6679584055,3.8808540439,7.0454046736,1135,54,24,72836,0
853278.91632711,1042.67,1055.4783333333,66.6666666667,-1.7862091316,1.7408375984,-0.7596055784,-1.4975600747,-10.0405248231,1020.51,54,24,57778,0
800590.25458291,1014.652,1004.71,66.6666666667,-3.1726732557,-6.2763833518,-8.6072789405,-16.4336207476,-22.826716672,809.72,54,24,90777,0
720737.83079991,943.818,961.0933333333,58.3333333333,-8.2534041164,-10.495830999,-16.3429095566,-19.4941019233,-16.1614871747,693.3,65,54,90379,1
748202.91350951,890.218,917.6816666667,58.3333333333,-5.8613559499,-9.0880461057,-8.7705531999,-1.7424714639,12.6765442469,787,65,54,65373,1
776712.95223991,843.796,891.8316666667,58.3333333333,-4.5893289321,-3.2265299594,3.3068656115,13.0410420046,13.4055397623,899.91,65,54,44542,1
799407.63217321,834.868,866.3683333333,58.3333333333,-0.8915659174,4.5922217712,11.5101247532,10.9269150063,8.4482902504,979.07,65,54,54529,0
767699.25014191,847.694,842.23,50,1.5150545042,5.934189924,3.686738483,-1.1726621566,-10.7936145637,879.04,65,54,54627,0
753725.72600761,883.278,851.615,50,4.568634445,2.5416569945,-1.0796372615,-5.8436010174,-0.8935874711,871.22,65,54,54627,1
768492.67708631,903.074,883.7283333333,58.3333333333,2.3693225714,-0.3897317263,-3.3357390519,0.393198704,1.679984879,888.47,65,54,47480,0
761066.12505169,893.25,894.3583333333,50,-1.1226014055,-3.5153243195,-1.0892275715,-1.1870476217,-4.0540801224,850.78,64,65,45616,1
772704.12545869,869.804,888.0416666667,50,-2.5502255576,-0.4893783061,-0.3546419178,-1.3719553162,1.3101694901,861.98,64,65,38511,0
713897.42135469,832.196,840.0033333333,41.6666666667,-4.8138115828,-5.7938676107,-8.285151774,-10.4006875997,-22.1115446896,690.5,64,65,43406,0
670863.39299529,792.676,805.7666666667,41.6666666667,-5.14456749,-6.8507055822,-7.7829140688,-12.3294558482,-2.5473670069,675,64,65,51107,0
533793.21465729,719.48,747.23,41.6666666667,-10.6573113082,-12.3081191047,-16.8475486363,-14.2155506096,-25.8837342123,520,64,65,45923,1
590527.32392989,686.324,713.7333333333,50,-4.33469475,-5.74591081,-0.2906995168,0.8376342282,27.5590026687,685.1,64,65,72524,0
549567.58331009,635.924,673.6033333333,41.6666666667,-6.9159262699,-3.117021665,-3.306906551,7.9815072796,-11.5959881095,610,64,65,52628,0
530349.41234679,616.73,629.1083333333,33.3333333333,-2.9905599865,-3.1013582314,4.4927670956,-7.040350691,-2.4847132725,595.07,45,64,36946,1
548022.64633319,604.538,616.0516666667,33.3333333333,-1.8971204181,4.0995330305,-3.7202901822,0.2175587814,2.9198308353,612.66,45,64,29757,1
561122.81049859,631.49,612.9083333333,41.6666666667,4.608798894,-1.1287520497,2.360326637,4.7828465917,6.6458623481,654.76,45,64,35547,0
548327.00646819,625.088,635.0733333333,41.6666666667,-0.9571404608,1.7025714514,3.098333026,3.1875841214,-0.2706941053,653.57,45,64,39656,1
554980.01611894,638.89,634.075,41.6666666667,2.1435379565,3.3006007637,3.4275240732,1.8183549357,3.9074039767,679.01,45,64,34568,1
583008.65447674,669.284,656.9083333333,50,4.5490672138,4.9563763084,4.3932142952,6.7251684955,9.5429330142,747.83,45,64,28554,0
566746.99164944,690.968,677.9166666667,41.6666666667,3.2587991068,2.4120332964,3.3062757637,3.0057116572,-3.5315096999,723.98,45,64,31719,0
553361.80079624,703.016,694.9733333333,41.6666666667,1.7602757284,2.2680181868,1.7215562568,-2.1891321219,-0.846754544,715,48,45,35257,1
561483.1066141,718.018,707.18,50,2.1747846595,1.7416298301,-0.8588045645,0.4775480031,1.8018505503,728.01,48,45,27874,1
568083.3457699,729.518,721.1,58.3333333333,1.625739171,-0.3535592897,0.7057575136,1.4820135425,1.1621765346,736.51,48,45,27841,0
560164.02543966,726.518,729.9316666667,50,-0.4056934234,0.3757606457,0.7832657089,0.2739732882,-0.6142299582,732,48,45,30350,1
568071.66330174,733.282,731.2483333333,58.3333333333,0.9167040402,1.3575686863,1.2094747316,1.2331238301,3.0804776184,751.88,48,45,26354,1
583205.83230914,747.12,741.7666666667,66.6666666667,1.8473759047,1.8587572433,2.0909508128,3.4435411983,3.8066047782,784.19,48,45,23033,1
598066.09513734,763.4,757.5,66.6666666667,2.1198436849,2.3592604725,3.3504239493,3.4853971148,3.1641894514,808.24,48,45,27252,1
609056.23808494,781.856,774.2983333333,66.6666666667,2.360879845,3.1046572959,3.1127171883,2.7657733934,2.3673573354,828.79,32,48,30480,1
633132.18768134,816.456,802.38,75,4.2430885948,4.5337413389,4.7761201924,5.5820855629,8.7968137905,905,32,48,22404,1
659019.09407264,849.324,833.5866666667,75,3.9392390309,3.972397594,4.2418003082,5.1790217947,1.5612297989,915.8,32,48,4842,0
624955.57286464,849.486,838.6033333333,66.6666666667,0.0206475971,-0.7652378665,-1.8094362671,-7.1125612959,-15.7863523906,785,32,48,0,1
651271.33139414,852.296,845.1466666667,75,0.3441919776,-0.1615993619,-3.1477370793,-5.5022205184,4.7819113538,823.94,32,48,39818,1
676573.57559574,851.49,847.7066666667,83.3333333333,-0.0974874175,-2.3210627195,-3.6151602256,2.470435857,0.1589603601,825.5,32,48,39671,1
689419.73611584,841.012,851.6766666667,83.3333333333,-1.1926542122,-1.8811252149,2.7539505103,1.7399700886,3.320979817,851.63,32,48,40866,1
705550.65262884,836.482,850.275,83.3333333333,-0.4989712655,3.3228740158,2.8365282364,4.1753121746,5.0296445322,895,27,32,41792,0
693361.47714984,848.292,837.7433333333,83.3333333333,1.4505603353,0.6177225807,0.7706433209,-0.5045249272,-6.0386943866,844.04,27,32,26579,0
673995.08555664,848.202,844.0766666667,75,-0.0109326129,-0.0534058561,-1.1782010805,-4.2821238868,-2.525553387,823.99,27,32,26953,0
664265.54164247,846.448,842.8333333333,66.6666666667,-0.2138066987,-1.0975033276,-3.1398859475,-1.690481728,-0.855410069,815.99,27,32,33581,1
676533.31613887,844.154,845.5633333333,66.6666666667,-0.2708823697,-1.5960140951,-0.1151206646,1.0900956966,3.0356014621,841.14,27,32,37051,0
668317.86447538,827.716,839.195,58.3333333333,-1.9229406523,-0.8940022188,-0.3501518294,-0.0975227095,-3.2306468812,814.4,27,32,38423,0
651202.92493788,818.346,822.63,50,-1.1421229242,-0.7962653085,-0.7765503883,-2.6826263135,-2.1346057458,796.97,27,32,47988,1
656689.76645873,815.746,816.955,50,-0.3184390602,-0.184196308,-1.2574622314,-0.2708699065,1.5928659328,810,31,27,50420,1
665107.77450375,820.962,820.1333333333,58.3333333333,0.6292209238,0.0276257893,1.1137166794,2.737877892,3.8828898512,841.5,31,27,26715,0
658139.61779898,817.938,821.805,50,-0.3627825661,0.3541835127,1.1837799321,0.9792369318,-1.9244159876,826.02,31,27,24937,0
650470.01842877,820.036,819.0966666667,41.6666666667,0.2559679663,0.8536113943,0.6071932148,-1.0306551034,-0.1368942191,824.88,31,27,34121,0
642160.92435383,824.436,819.8966666667,33.3333333333,0.5444533189,0.2823501655,-0.9178297298,-0.4145366009,-0.6921789826,819.2,31,27,46075,0
634765.91486177,824.836,822.3633333333,25,0.0493218499,-0.9090701504,-0.570621538,-0.7874851975,-0.8827914124,810.95,31,27,50982,0
618990.71232397,812.422,817.3633333333,25,-1.5313845299,-1.4331266655,-1.8652041476,-2.4517167301,-4.0206420478,780,31,27,38760,1
627696.27633737,808.578,811.485,33.3333333333,-0.4708636045,-0.5543559508,-0.5084149402,-0.3212267041,3.3781886396,806.81,29,31,35287,1
637400.41359924,806.55,809.6066666667,41.6666666667,-0.2473745279,-0.1361734142,0.1126992519,2.1793699017,0.9805511638,814.67,29,31,22449,0
612206.17697264,793.1,797.45,33.3333333333,-1.7131684382,-1.9207626946,-1.2208029102,-3.5202986851,-8.021148534,750.95,29,31,25599,1
632248.99310954,788.3,792.25,41.6666666667,-0.6000450061,0.2551042544,-0.7859238741,-1.669161393,4.682825748,785.51,29,31,52072,1
639293.51467197,791.142,789.285,50,0.3610798044,-0.3931974044,-0.8511135938,2.7339038764,0.7849820047,794.21,29,31,55256,1
652419.06282787,789.78,792.6166666667,50,-0.1695315698,-0.4570522532,2.0643131737,0.7550568866,0.7251317685,799.99,29,31,40830,1
660147.22288428,787.43,791.9833333333,50,-0.2905320754,1.6421220392,0.6285541363,0.5503402021,0.3755486357,803,29,31,35048,1
668443.28705175,799.686,791.73,58.3333333333,1.5668827998,0.7878970627,0.7888687488,0.8207372389,1.2659258421,813.23,30,29,27584,1
672518.969513159,805.084,802.2366666667,66.6666666667,0.6735550674,0.6456983331,0.6192205212,0.741056464,0.216187086,814.94,30,29,26883,0
667587.13596288,807.942,805.6533333333,66.6666666667,0.3566553822,0.2645362857,0.227532169,-0.2916646675,-0.799516421,806.99,30,29,24345,0
659995.13279814,808.542,807.1166666667,66.6666666667,0.0748606596,-0.0003113344,-0.4223903933,-0.7416791329,-0.6838418448,802,30,29,27526,0
651515.63046253,804.408,804.1733333333,66.6666666667,-0.5215613506,-0.9684331488,-1.3633065604,-1.6452016301,-2.6065614154,780.01,30,29,45364,0
630863.02371383,794.56,797.6716666667,58.3333333333,-1.2491854458,-1.6155285788,-1.8875326314,-2.4893780247,-2.372194634,764,30,29,33076,0
564500.76587203,772.564,779.635,50,-2.8992771224,-3.4242172977,-4.337675782,-5.2032329653,-8.0342712967,705.01,30,29,32561,0
550999.65051103,746.962,757.2183333333,50,-3.4473510422,-4.1382283416,-4.6487839836,-5.7870786585,-3.5398860202,680.49,29,30,42980,1
566061.583218229,723.838,737.03,50,-3.1093907963,-3.2350981416,-3.5227326441,-1.2669633179,1.0059593845,688,29,30,29728,1
637922.120170429,704.934,717.8333333333,50,-2.5752801883,-2.6260515768,-0.8233116702,0.5349755048,0.0639916251,688.34,29,30,29662,0
597859.68281813,687.156,699.9616666667,41.6666666667,-2.4738774406,-1.0837789765,-0.2650766286,-0.9005946352,-1.8651808955,677,29,30,43543,0
582347.895559929,676.552,681.295,33.3333333333,-1.5636552545,-1.069597563,-1.7614498789,-2.6741706308,-3.4831603662,650.04,29,30,37538,0
554202.08194353,661.276,664.4783333333,25,-2.381136527,-3.2279105048,-4.3252112148,-5.5552263745,-7.6272923827,609.4,29,30,27779,1
622580.227339829,657.602,662.5633333333,25,-0.5417732125,-0.6932144219,-0.3025589307,1.2877417871,10.202775957,670.34,29,30,25169,0
601817.587245429,651.206,657.3066666667,25,-0.9522205597,-0.7239804757,0.1957461544,4.107265423,-1.988245111,655.83,26,29,26753,0
575420.016326229,640.386,646.1716666667,25,-1.6705949223,-1.2174535613,0.9191593792,-3.7226489097,-5.4570527085,621,26,29,18419,1
595322.455648029,636.72,639.265,33.3333333333,-0.570333828,1.1939058107,-1.8090509047,-1.7194538016,2.0181451053,633.66,26,29,20078,0
580488.515713129,641.438,635.2166666667,33.3333333333,0.7661208953,-1.5930428701,-1.4613087898,0.5365631695,-0.9450187663,627.7,26,29,22452,0
569360.03733863,632.24,638.3666666667,33.3333333333,-1.4244298021,-1.2834759749,0.1077162697,-0.8474981482,-0.74997753,623.01,26,29,31507,0
534393.33883733,613.446,620.51,33.3333333333,-3.0929780096,-2.5019593348,-4.0086608149,-5.5404818392,-10.3309861483,561.86,26,29,32556,1
564006.27595193,605.516,608.0966666667,33.3333333333,-1.3195619364,-2.1539886968,-2.5569786736,-3.4604792454,3.4100276574,581.35,26,29,34802,1
582082.36697313,600.96,606.41,33.3333333333,-0.732239849,-0.6790451197,-0.6554009829,4.1823915999,4.9547555423,610.77,33,26,23061,0
561214.21206833,597.438,602.4816666667,33.3333333333,-0.5691171611,-0.5239020689,2.7451259576,2.4126751077,-0.129405327,609.9,33,26,17682,0
509373.39989123,579.934,587.1133333333,33.3333333333,-3.0276070889,-1.2017623241,-2.7390256512,-6.585916248,-13.0424271691,535.49,33,26,15393,0
393611.41326923,574.562,572.445,33.3333333333,-0.9797192329,-2.0771559555,-4.4211264547,-6.5669870186,-0.0915468681,534.34,33,26,20316,1
442722.31543353,575.34,576.3416666667,33.3333333333,0.1333806879,-1.0719630257,-1.3861489253,4.4419901966,8.9755272614,585.24,33,26,85468,0
425674.24492893,569.764,576.6166666667,33.3333333333,-0.9342670837,-1.1354825229,2.8334990258,4.2960219727,-0.3834833159,584.7,33,26,62266,0
403039.91994153,558.124,566.785,33.3333333333,-2.0051547242,0.754163387,1.0360668054,-2.9336634227,-5.4838435294,551.8,33,26,42162,1
417343.86158423,564.522,559.6833333333,33.3333333333,1.1604658173,1.4734689887,-1.0272171022,-1.3490839953,2.7856755387,567.46,27,33,62430,0
410906.46306282,570.77,564.8083333333,33.3333333333,1.135025394,-0.8251000728,-0.9723056584,1.283463277,-0.2187489847,565.38,27,33,45034,1
475821.28343292,589.26,588.59,41.6666666667,2.9333587346,3.7625692473,6.8447068395,8.8742224899,17.9671939644,677.69,27,33,28527,0
447789.96642952,607.26,603.2166666667,41.6666666667,2.8711628659,4.9599144647,5.6846607734,8.6363656524,-0.6944626597,673.27,27,33,31447,0
