btc_obv_1,btc_sma5_1,btc_bias6_1,btc_psy12_1,btc_asy5_1,btc_asy4_1,btc_asy3_1,btc_asy2_1,btc_asy1_1,btc_open_0,btc_low_7,btc_open_30,btc_low_30,btc_close_30,trfee_value_30,sp500_close_30,google_trend_3,wikipedia_trend_2,wikipedia_trend_3,class_y0
-63882.8069232704,237.08,236.1333333333,58.3333333333,0.6647163172,0.505664869,0.5932705492,0.0480960285,0.6121869092,239.69,231.44,236.072516129,233.3867311828,236.3927096774,14.9635770017,2112.6483870968,8,4575,6278,0
-69507.8939802504,237.312,236.8316666667,58.3333333333,0.0987194039,0.0626872978,-0.4776234666,-0.4584377737,-1.5290624566,235.72,230.86,236.4119139785,233.518172043,236.4506666667,14.8158712013,2113.5877419355,8,4725,4575,1
-60917.8182133004,237.454,237.045,58.3333333333,0.0603344342,-0.3454868549,-0.2886508558,-0.7390697383,0.0509229801,235.71,231,236.4765806452,233.6917634409,236.496,14.9954085813,2113.3782795699,8,5556,4725,0
-69490.6917018305,236.69,237.0733333333,50,-0.3222610637,-0.2738276165,-0.5691657918,-0.0892174593,-0.2293578987,235.32,233.75,236.5199569892,233.8244516129,236.4716774194,15.0591166142,2114.2155913979,8,6130,5556,1
-64484.7109182605,236.43,236.6516666667,58.3333333333,-0.1096540219,-0.2901142547,0.1228684793,0.158841229,0.5470403566,236.46,232.92,236.5033548387,233.977827957,236.5135053763,15.1227452818,2115.066344086,8,7439,6130,0
-70650.6023308305,235.792,236.3633333333,50,-0.2684943006,0.0466477384,0.0452226578,0.1825129361,-0.1820144844,236.03,237.4,236.5427741935,234.0462150538,236.5032903226,15.2759171178,2114.88,8,6391,7439,0
-74896.5467990105,235.096,235.1783333333,50,-0.2976321765,-0.3847709657,-0.4365753213,-0.9283831603,-1.6747518361,232.11,237.66,236.5301935484,233.8948387097,236.217483871,15.4677783186,2114.6786021505,9,6837,6391,0
-79268.7551087105,233.736,234.065,50,-0.585466453,-0.6744935916,-1.0816715744,-1.5315001193,-1.3882484026,228.91,233.1,236.2420645161,233.5361505376,235.7340215054,15.3652210697,2114.419139785,9,8049,6837,0
-91453.7176525104,231.404,232.0316666667,41.6666666667,-1.0170500217,-1.4080726163,-1.8167586603,-1.8877620724,-2.3872757422,223.5,234,235.7568602151,232.7086666667,234.9066666667,17.3054959985,2114.3596774194,9,5209,8049,1
-83708.8390365905,229.148,230.3666666667,41.6666666667,-0.9775795612,-1.1764708304,-1.0103771618,-0.8214415414,0.7443926593,225.17,234,234.9272258065,231.9455268817,234.2092473118,17.4917250262,2114.1222580645,9,6077,5209,0
-89524.4121973204,226.796,228.335,33.3333333333,-1.0221646491,-0.8590178523,-0.6826076689,0.1697263678,-0.4049399237,224.8,234.87,234.2275483871,231.2853333333,233.4828387097,17.5837190097,2114.4703225807,9,6905,6077,0
-94346.8213072504,224.972,226.1616666667,33.3333333333,-0.8016893965,-0.655049645,-0.0776409459,-0.4886577485,-0.5723755733,222.99,234,233.535311828,230.6173978495,232.7041075269,17.6422453758,2113.7070967742,9,5767,6905,1
-85950.1084456005,224.07,224.8766666667,33.3333333333,-0.3979747911,0.0993504467,-0.1156636242,0.0289745255,0.6303246243,224.4,231,232.7551612903,229.7743225806,232.0424301075,17.6137070572,2112.4761290323,9,6666,5767,1
-83177.7772828005,224.366,224.2233333333,41.6666666667,0.1319960198,-0.0211031401,0.1068424545,0.4464514683,0.2625783124,224.95,228,232.0921935484,229.2090537634,231.4276129032,17.5256902869,2111.2064516129,9,5456,6666,0
-86502.1599170705,223.87,224.0883333333,33.3333333333,-0.2214901622,-0.1756277219,-0.0433784381,-0.3802299693,-1.0230382509,222.65,220.65,231.4731827957,228.5749247312,230.6906021505,17.3361442097,2109.9195698925,9,4438,5456,1
-77515.2929936605,224.65,224.5866666667,41.6666666667,0.3448056404,0.5741009438,0.555359717,0.7017504193,2.4265390894,228.05,221.34,230.7315268817,227.9987096774,230.3505806452,17.2571690346,2107.7644086022,9,3761,4438,1
-68385.5851065205,225.792,225.325,41.6666666667,0.5056834725,0.4745231845,0.5451714752,1.3292763383,0.2320135871,228.7,222.57,230.3824946237,227.7388602151,230.0744086022,17.2674579367,2105.7872043011,9,5476,3761,0
-74670.3257898805,226.472,226.1266666667,41.6666666667,0.3007575473,0.310302356,0.754749225,-0.0811457072,-0.3943050016,227.88,222,230.1050322581,227.5137419355,229.7626021505,17.5024128447,2105.6132258065,9,5661,5476,1
-69943.0109301305,227.28,226.8983333333,50,0.3559408514,0.7006856269,0.1254011394,0.0720949156,0.5384948328,229.14,219.03,229.7970967742,227.3397204301,229.5591827957,17.6010282163,2105.564516129,9,5216,5661,1
-64055.8626431105,228.62,227.6333333333,58.3333333333,0.5928326086,0.1344059884,0.1018701222,0.3499576841,0.1614205355,229.3,223.07,229.599311828,227.2549247312,229.4054408602,17.6895902151,2104.4367741936,9,5530,5216,1
-60046.0580050605,229.314,229.1233333333,66.6666666667,0.301869544,0.3193335332,0.5572130448,0.5665721508,0.9717237662,231.64,221.86,229.4374193548,227.1698494624,229.410344086,17.7340177558,2103.3122580645,9,4328,5530,1
-56459.7768665705,229.992,229.7766666667,66.6666666667,0.2942825289,0.4664294115,0.4424076045,0.582901139,0.1940785117,232.08,222.31,229.4408387097,227.2795268817,229.4560860215,17.6717452208,2102.2404301075,9,3215,4328,1
-45954.1922113705,231.616,230.98,75,0.7004942699,0.7409941292,0.9341853271,0.9154161075,1.6367537032,236,226.67,229.4844301075,227.4375483871,229.7602795699,17.7703113587,2100.6438709678,9,3093,3215,1
-27999.5983989705,235.828,234.695,83.3333333333,1.7593570747,2.1588412096,2.554547024,3.7347812801,5.8328088571,250.02,226.83,229.792344086,227.781483871,230.9781075269,17.9382830129,2099.9935483871,9,4429,3093,0
-44950.7397132705,239.5,237.8166666667,75,1.5398666194,1.6819023327,2.1778436063,2.4483885579,-0.9360317413,247.76,227.25,231.0035483871,228.6959569892,232.0152473118,18.4250951764,2099.3894623656,9,4856,4429,1
-33805.6099074705,242.852,240.9833333333,75,1.397118154,1.6978780646,1.7182528517,-0.3390251509,0.2579814394,248.45,228.29,232.0381290323,229.378688172,233.061655914,18.554912684,2100.491827957,9,4573,4856,0
-40588.6849001005,245.174,242.9933333333,75,0.9762546631,0.8111299031,-0.8627630816,-0.8261287517,-1.9102389428,243.75,228.06,233.0855483871,230.179827957,233.7682795699,19.2742104653,2101.2174193548,9,8888,4573,1
-36153.9978399505,246.942,245.105,75,0.7357074817,-0.5385678621,-0.4060799024,-0.7381105732,0.4340177963,244.65,230.94,233.7930752688,230.8144301075,234.5233548387,19.5473441635,2101.9546021505,9,5303,8888,0
-38100.2908699705,245.652,246.3916666667,66.6666666667,-0.5225825422,-0.4192202424,-0.6449541364,-0.0123117331,-0.4586412626,243.6,231.55,234.5385591398,231.5086451613,235.1851827957,19.1974385377,2102.7152043011,9,4123,5303,1
-32950.5270114605,245.3,245.71,75,-0.1425799947,-0.2427203532,0.3131191767,0.2526698669,0.9639809964,245.99,234.35,235.1955483871,232.2872903226,235.9892688172,19.5014282285,2103.2104086022,9,3531,4123,0
-37904.4304076505,244.368,245.04,66.6666666667,-0.3787653333,0.0041030691,-0.13920184,0.0205178714,-0.9229452537,243.85,243.2,235.9964086022,233.0224086022,236.629827957,19.7650520513,2103.9728172043,9,4961,3531,0
-44627.7437320805,243.666,243.6716666667,58.3333333333,-0.2901536765,-0.4711965447,-0.4753816387,-1.1950629563,-1.4671806589,240.19,240,236.6417419355,233.4936989247,237.0316344086,19.6078630357,2103.6566236559,9,4907,4961,1
-39624.8124299005,243.11,243.385,58.3333333333,-0.2284612096,-0.1709161964,-0.5492152606,-0.3623502641,0.7424801307,242.08,242.14,237.042,234.0172473118,237.5390322581,19.4421913571,2103.0349462366,9,7054,4907,1
-34352.9613643905,242.978,243.0883333333,58.3333333333,-0.0542518108,-0.3088100126,-0.1040982656,0.577442931,0.4124057313,242.98,239.93,237.5545806452,234.5825591398,238.0974623656,19.370272112,2102.549827957,9,5784,7054,1
-27251.8586600405,244.02,244.35,58.3333333333,0.4191541357,0.7546789831,1.4952988638,1.8717082303,3.3310107292,251.28,241.06,238.1115268817,235.2872258065,239.1700645161,19.2260037257,2102.1190107527,8,4162,5784,0
-33356.1708629705,244.996,244.7866666667,50,0.3964708594,0.8623837389,0.9023516083,1.1473245468,-1.0363616355,248.63,242.64,239.187483871,236.2777204301,240.0438494624,18.9720014056,2101.7441075269,8,3472,4162,1
-17963.0665359705,248.166,246.8366666667,58.3333333333,1.2780681094,1.411965104,1.7451515616,0.9522219777,2.940805591,256.04,242.14,240.0606021505,237.3214623656,241.3692688172,18.8703519957,2098.4718924731,8,3886,3472,1
1939.3773082295,252.27,250.555,58.3333333333,1.6279200784,1.9317986651,1.4653946438,2.7162727834,2.4917399758,262.58,238.2,241.384688172,238.7602580645,243.06,19.4016644711,2095.5770967742,8,5332,3886,0
-11455.7761306705,255.198,253.1616666667,58.3333333333,1.1701299108,0.6299097062,1.1853334868,0.3075974347,-1.8765451064,257.62,239.18,243.0792473118,240.0642150538,244.363655914,19.6466433334,2093.8575698925,8,6396,5332,0
-21282.7709118505,255.864,255.0883333333,50,0.2633750369,0.588309205,-0.195856257,-1.5396543734,-1.2027636404,254.49,240,244.3813978495,241.2568602151,245.3952473118,19.8415763013,2092.075139785,8,6455,6396,1
-12128.9183464005,257.324,255.8733333333,58.3333333333,0.5787853856,-0.0117196658,-0.846206213,-0.3310367663,0.5406901077,256.06,242.36,245.4082365591,242.3300430108,246.4527311828,20.2387887702,2090.2002365591,8,5358,6455,1
-4219.0616177705,258.156,257.8033333333,58.3333333333,0.3223376761,-0.2200128988,0.3321645037,1.0996285757,1.6585670437,260.16,247.04,246.473311828,243.4455268817,247.7182795699,20.2695604146,2088.4327526882,11,4495,5358,1
17143.5520320295,259.956,260.38,66.6666666667,0.6742211468,1.3119127102,2.1501381603,2.9548621866,4.2511573296,271.39,248.3,247.7356774194,244.795311828,249.6328387097,20.1919332406,2086.7361290323,11,4041,4495,0
-2884.3094359705,262.134,261.3816666667,66.6666666667,0.8280505247,1.335754066,1.6007753854,1.5718795562,-1.1073982171,268.53,255,249.6426236559,246.6003225806,251.2532043011,20.8305623378,2084.9958494624,11,4138,4041,0
-16639.9394118705,264.328,262.6966666667,58.3333333333,0.8438902038,0.9196902279,0.6733979559,-1.1154817309,-1.1235652447,265.67,253.81,251.264,248.1092903226,252.5864301075,22.4282553477,2083.9120215054,11,5996,4138,1
-597.6711219705,267.27,265.3783333333,58.3333333333,1.1177535739,0.9825502065,-0.1069855012,0.3932208567,1.9100069581,270.41,253.19,252.6071397849,249.4630967742,254.1579139785,24.3084783249,2080.642172043,11,6784,5996,0
-14504.3155731705,269.014,267.545,50,0.6592674304,-0.2387050443,0.0508593466,0.6380716422,-0.6338636736,268.98,252.4,254.1635698925,250.9171182796,255.5277634409,25.6235514155,2077.5852258065,11,7276,6784,1
14646.9977796295,271.76,271.7166666667,58.3333333333,0.9866746595,1.5101928786,2.3881122531,2.6271649006,5.8881934748,284.63,254.05,255.5366451613,252.4615698925,257.8633763441,26.6601147438,2076.4019354839,11,6057,7276,1
26340.2221335295,276.386,275.0733333333,58.3333333333,1.6526401547,2.3466915046,2.4922530201,4.0553113669,2.2224292589,291.65,258.75,257.8327741935,254.9,260.4890322581,27.523789266,2075.3003655914,9,4956,6057,1
48837.6898403295,285.394,282.08,58.3333333333,3.133848285,3.4398086167,4.7976993801,4.2524523328,6.2824754067,310.55,267.13,260.4597634409,257.7179354839,264.2000430108,28.904160647,2074.2853548387,9,3424,4956,0
19061.7107684295,289.804,286.6083333333,58.3333333333,1.5665457536,2.1166481104,0.8594663222,0.1779848539,-5.9265056989,292.54,264.01,264.1716774194,259.712516129,266.5836344086,29.4826460238,2074.9671182796,9,3726,3424,0
8700.6311850295,293.53,289.4283333333,58.3333333333,1.3396564112,0.2025221453,-0.4707802259,-3.8474080423,-1.7683103856,287.49,263.01,266.5469247312,261.9171182796,268.5049892473,29.6358635149,2076.1295268817,9,5501,3726,0
-1097.7438907005,293.618,292.22,50,0.0308285225,-0.5170716616,-2.7835873511,-1.2121281771,-0.6559459687,285.67,265.92,268.4653978495,263.891655914,270.1857849462,29.7634265457,2077.4177419355,9,4686,5501,0
-22201.0854771005,290.868,290.9966666667,41.6666666667,-0.9658962601,-2.7779891768,-1.7284836694,-1.7085703113,-2.7611946539,277.74,268.63,270.1472903226,265.1482580645,271.257655914,29.8171097555,2079.4849892473,9,4846,4686,1
-10724.0300525005,284.644,288.9616666667,41.6666666667,-2.1118621001,-1.1582012004,-0.954831472,-1.1042742236,0.5526462067,279.15,283.88,271.2107526882,266.1492258065,272.3690967742,29.7038639086,2081.6232043011,9,4798,4846,0
-20086.1078705405,281.466,283.335,41.6666666667,-1.1164153219,-0.9534415559,-1.0526067517,-0.1983128005,-0.9492718078,276.74,291.65,272.3055698925,267.3727526882,273.2421075269,30.8774238146,2083.7157204301,11,4245,4798,0
-25375.1486906105,279.05,280.4666666667,41.6666666667,-0.8583605684,-0.9089642183,-0.2915540731,-0.713654213,-0.4780366182,275.08,281,273.1773978495,268.4063225806,273.9689032258,30.3305989836,2085.8173763441,11,3272,4245,1
-16556.6200560505,277.708,279.035,41.6666666667,-0.4753779221,0.0960762608,-0.0561137211,0.3904653222,1.2589672626,278.95,286.02,273.8812903226,269.3440430108,274.8525376344,30.7969094016,2088.1251827957,11,4992,3272,0
-25557.1749701105,277.482,277.55,41.6666666667,-0.0814929461,-0.2400277343,-0.0036130431,0.2335987444,-0.7917697737,276.49,284.29,274.767483871,270.3142580645,275.520688172,30.8346409786,2089.9386021505,11,5656,4992,1
-17238.7119133805,277.132,277.515,41.6666666667,-0.1256488489,0.0802568908,0.2663547271,-0.2299515407,0.3318666923,277.5,274.92,275.4212043011,271.1261505376,276.1769677419,30.940690699,2091.3382795699,11,5328,5656,0
-23678.3248466405,277.096,277.045,33.3333333333,-0.0130104811,0.1032460531,-0.28199435,-0.0271066382,-0.3860799686,276.61,272.31,276.0693548387,271.9194193548,276.6960860215,30.8172778031,2092.1352688172,11,5329,5328,1
-7824.2282885405,279.804,279.0816666667,33.3333333333,0.959651197,0.8848221806,1.4436861653,1.9995959018,4.3852717723,289,276.73,276.5923225806,272.6474193548,277.944516129,30.5270551228,2091.6161290323,11,5608,5329,0
-15370.1137254705,281.768,281.3,33.3333333333,0.6919350035,1.0628611978,1.306526033,2.1528290338,-0.0796137047,288.97,275.01,277.8441935484,273.9782150538,279.0731182796,30.0585496728,2091.1443010753,12,4421,5608,1
-10071.6472182805,285.054,283.6716666667,41.6666666667,1.1534031678,1.3587872866,1.9404097051,0.7179786714,1.5155710476,292.85,274.62,278.9891612903,275.2659569892,280.3855913979,29.4525949504,2090.7079569893,12,3508,4421,1
4579.0856522195,288.376,286.5933333333,50,1.1619260835,1.5489275965,0.603479538,0.9450261593,0.374481271,294.03,276.28,280.2836129032,276.388516129,281.6610537634,29.6007681061,2089.4721505376,12,3940,3508,0
-4219.9574245305,291.856,289.315,50,1.22010417,0.4288122694,0.5982875941,0.1396458673,-0.0951895363,294.01,275,281.5469462366,277.7879139785,282.8258064516,29.4628814131,2089.7712903226,12,4929,3940,0
-14456.1199465305,292.024,291.5216666667,41.6666666667,0.0580451639,0.0924598811,-0.3819105078,-0.7601063972,-1.425023258,289.85,275.79,282.7170537634,278.7727956989,283.6245591398,29.9847191033,2091.0080645161,12,4912,4929,0
-22564.7411381605,291.87,291.355,41.6666666667,-0.0533990158,-0.4456415316,-0.7190157991,-1.0309289305,-0.636834603,288.29,275.9,283.5211827957,279.4970967742,284.2318924731,30.2391788316,2092.2803225807,12,5164,4912,0
-30467.5086754105,290.098,290.6133333333,41.6666666667,-0.6137065519,-0.8607535076,-1.115941498,-0.961400618,-1.285966633,284.69,286.5,284.1519569892,279.9817634409,284.5469462366,30.6095680603,2093.1079569893,12,5180,5164,0
-37571.5752948305,287.278,288.4466666667,33.3333333333,-0.9819546251,-1.2036458973,-1.1298534438,-1.3763628642,-1.4667590953,280.19,287.41,284.4951827957,280.0746236559,284.5374623656,30.9065543056,2093.8764516129,11,3972,5180,1
-33041.3979810905,284.94,286.4516666667,41.6666666667,-0.81145202,-0.6580592105,-0.6651340796,-0.3547178029,0.7573234895,282.53,286.43,284.4898709677,280.1112043011,284.6102365591,30.3793677438,2094.5809677419,11,8514,3972,0
-39352.0053465905,283.056,284.1883333333,33.3333333333,-0.6607881667,-0.6667765576,-0.4603798658,0.042809749,-0.6717039915,280.43,292.19,284.5802580645,280.2861290323,284.5043010753,29.9358076308,2094.731827957,11,5806,8514,1
-33145.8870028705,282.454,283.38,41.6666666667,-0.2101204297,0.0588411211,0.5673745265,0.4724000451,1.6165040817,284.91,287.27,284.4782365591,280.4649892473,284.6496989247,30.1032756935,2094.3129032258,11,5386,5806,0
-39695.4332666605,281.814,282.2333333333,33.3333333333,-0.2263667924,0.0837312833,-0.1407994521,0.1246528176,-1.3671984465,281.13,284.53,284.621655914,280.6101290323,284.5163870968,30.2604147894,2094.5510752688,11,5285,5386,0
-46819.2457900605,281.272,281.0916666667,33.3333333333,-0.1943817191,-0.4323080212,-0.3525093645,-1.3370160876,-1.3068337287,277.48,281.8,284.4921290323,280.4662365591,284.1204516129,30.5005408911,2093.8069892473,11,4992,5285,1
-38154.4367408505,280.734,280.9983333333,33.3333333333,-0.1914775725,-0.0714209678,-0.6340626509,-0.2674947531,0.7718442224,279.94,276.66,284.1000215054,280.1397849462,283.837483871,30.3561217908,2092.6634408602,11,4716,4992,0
-48424.3051979505,277.086,277.6433333333,25,-1.3450941535,-2.0854937123,-2.3249254676,-2.833971337,-6.4397868964,262.19,276.57,283.8412258065,278.9002580645,282.41,29.8295185295,2091.4462365591,9,4667,4716,1
-39553.7256195105,273.096,275.08,33.3333333333,-1.4514138567,-1.4724677093,-1.5276790361,-2.6774406654,1.0849055657,265.05,279.52,282.4167741935,277.7112903226,281.1815053763,29.0484915066,2090.1596774194,9,3354,4667,0
-49251.1453835605,269.736,271.635,33.3333333333,-1.2323774651,-1.2137633993,-1.8756326065,0.4064445385,-0.2720164887,264.11,280.43,281.1914408602,276.5767741935,279.9499569892,28.8421173217,2090.5569892473,9,3326,3354,1
-40857.0296336605,268.47,269.9716666667,41.6666666667,-0.4615337046,-0.7698781864,1.1200913837,1.1376842927,2.547385074,271.15,280.63,279.9475698925,275.6495268817,279.2171397849,28.6569109076,2089.5978494624,9,4252,3326,0
-50377.3442146805,266.09,268.3466666667,41.6666666667,-0.869765815,0.5227394554,0.335350752,0.6390343723,-1.2693163294,267.53,276.6,279.2171182796,274.8873978495,278.3484086022,28.4177485264,2088.9059139785,9,4422,4252,0
-61088.3184140805,266.548,265.8216666667,41.6666666667,0.1739240459,-0.053821334,0.0189103842,-1.2453269607,-1.221337592,264.74,274.19,278.3378494624,273.9394408602,277.323655914,28.2040109972,2087.9940860215,9,4393,4422,1
-53075.7153606805,266.618,266.3566666667,41.6666666667,0.0263926893,0.1009949838,-0.7144683796,-0.4370444047,0.3472487825,265.57,260.41,277.3323655914,273.0218064516,276.4078709677,27.8883435144,2087.709139785,9,6041,4393,0
-58561.3458820705,266.044,265.7583333333,41.6666666667,-0.2183402883,-0.9097716288,-0.7899233953,-0.5742162969,-1.4956813764,261.46,261.01,276.4293548387,272.0521075269,275.281483871,27.5160788505,2087.4559139785,10,3809,6041,0
-68194.6216501105,263.036,264.3883333333,33.3333333333,-1.1413026719,-1.1092992576,-1.0719531461,-1.7815541104,-2.0674268443,256.11,261.6,275.3044086022,270.6980430108,273.8452688172,26.8761357836,2087.261827957,10,3193,3809,1
-59539.4318452905,260.784,261.9416666667,41.6666666667,-0.8593462257,-0.7688483842,-1.1408807731,-0.9634804714,0.1404659016,256.66,264.07,273.869311828,269.4233333333,272.4824301075,26.2502900335,2087.7596774194,10,3346,3193,0
-75681.2522277905,252.848,254.7866666667,41.6666666667,-3.2510903211,-4.150675097,-5.0356730038,-6.5197960835,-13.1800580687,224,265.71,272.5192473118,266.0335698925,269.1200645161,25.9548022696,2087.9607526882,10,4448,3346,1
-51386.1796726905,245.152,248.5266666667,41.6666666667,-3.1328117888,-3.5420943919,-4.0336502411,-6.1207083124,0.9386414439,226.4,262.32,269.1052688172,262.8177849462,266.0034408602,25.8611505843,2086.8440860215,10,6288,4448,1
-35573.8449284904,239.968,243.55,50,-2.0880111544,-2.0931572319,-2.8376982764,2.3334816197,3.7283217955,235.15,262,265.9559784946,259.9983655914,263.5548602151,25.721112051,2082.7849462366,10,6653,6288,0
-45870.1624317905,235.444,238.8883333333,41.6666666667,-1.849355801,-2.3468112267,1.264271054,1.4270858591,-0.8741500774,233.5,260.45,263.4842150538,257.6326666667,261.0626666667,25.6113233852,2075.4333333333,10,5910,6653,0
-61726.4079819905,230.35,234.7033333333,41.6666666667,-2.0918797637,0.6801648126,0.5940059354,-0.9731519946,-1.0721539118,231,254.01,260.9949032258,254.7947741935,258.5048602151,25.4146198958,2068.3752688172,10,5054,5910,0
-74568.8746731905,231.168,230.1066666667,33.3333333333,0.3606084157,0.2161001587,-0.954640387,-0.9948855417,-0.9176171717,228.35,254.63,258.4389247312,252.2536129032,255.9090107527,25.1804997983,2061.5903225807,10,3707,5054,0
-112091.95805689,227.728,227.5933333333,33.3333333333,-1.5764844951,-2.9026860677,-3.5788647312,-4.8322201409,-8.74682311,209.76,221.11,255.8100645161,248.6510537634,252.2056774194,24.7849128012,2048.5655913979,10,4234,3707,1
-69783.9524273905,225.096,226.8366666667,41.6666666667,-1.1498624028,-1.2187904841,-1.2676693416,-1.4426954265,5.8614322571,222.38,222.01,252.1122795699,244.5978924731,249.4891397849,24.6726644265,2036.0811827957,10,7081,4234,1
-45776.3572232905,223.558,225.2133333333,41.6666666667,-0.6697919585,-0.5692014702,-0.453062903,3.6938172006,1.526202144,225.8,226.4,249.3990322581,242.1335268817,247.1455268817,24.6045400501,2028.2467741936,10,5583,7081,0
-60142.6210582905,222.376,223.8133333333,41.6666666667,-0.5183477659,-0.4185304145,2.3575671507,0.6056345975,-0.314932949,225.09,231.77,247.0579784946,240.0318709677,244.9033978495,24.5487207474,2023.9908602151,10,5467,5583,1
-37242.4341137905,222.928,223.9216666667,50,0.2397214612,2.486357604,1.3613327196,1.2788980074,2.8727289637,231.76,223.01,244.8178494624,237.8928387097,243.2327096774,24.3601728711,2019.9779569893,10,4778,5467,0
-52732.9933051905,227.092,224.1966666667,41.6666666667,1.8930215094,0.9009188224,0.6924910486,1.1962030474,-0.480322869,230.41,225.85,243.1562580645,236.3094623656,241.6155698925,24.2350032222,2016.2053763441,9,4110,4778,0
-68219.3532497905,228.416,227.41,41.6666666667,0.5866874656,0.351808796,0.5740560443,-0.5752804154,-0.6702379619,229.04,207.73,241.5324946237,234.7453548387,240.0226666667,24.0616136761,2012.6779569893,9,3647,4110,1
-52415.8343946905,229.228,228.6566666667,41.6666666667,0.3564155245,0.5242526429,-0.2585727974,-0.1476977616,0.3748424386,230.25,198.12,239.9448172043,233.2613763441,238.6042365591,23.5691132511,2008.061827957,9,3810,3647,0
-76341.0212410905,229.802,229.0166666667,33.3333333333,0.2533970548,-0.4014359224,-0.3751402735,-0.2275914294,-0.8300252974,227.97,219.77,238.5548817204,232.0046451613,237.1714623656,23.5943468649,2000.288172043,9,4987,3810,1
-54870.2524121905,229.308,229.6983333333,41.6666666667,-0.2143978173,-0.1479165544,0.0261905815,-0.1481353471,0.5337546032,228.95,223.17,237.1252473118,230.8453333333,235.9343010753,23.8607534485,1994.9069892473,9,5410,4987,0
-74609.8815122905,228.656,228.97,41.6666666667,-0.2848329125,-0.1884816502,-0.3762563465,-0.149371871,-0.8324983452,227.24,220.29,235.876172043,229.8333763441,234.6847741935,25.104273348,1989.7709677419,9,5042,5410,1
-53739.8653180905,228.96,228.9666666667,50,0.1323124603,0.0716799657,0.3722483867,0.2914952785,1.4154889023,230.72,226.67,234.627483871,228.9264301075,233.7684086022,25.8302068305,1983.3650537634,9,5077,5042,1
-33636.8252271905,230.108,230.0666666667,58.3333333333,0.4933004767,0.8241319203,0.9209243593,1.7976357116,2.1797825209,235.39,225.04,233.7273333333,228.3233548387,233.2886236559,25.6160705956,1977.3290322581,10,4100,5077,1
-7877.9333982905,232.572,231.8033333333,58.3333333333,1.0526947003,1.1824297246,1.8540724145,2.0733641707,1.9669458205,240.28,224.39,233.2368817204,228.1956989247,233.2008387097,26.0852868313,1971.8903225807,10,3091,4100,0
-31029.9649602905,234.774,233.8416666667,50,0.9384511162,1.3811884815,1.3697550079,0.9647412514,-0.0374633176,240.07,226.17,233.1524301075,228.3729247312,233.1918709677,25.8948956683,1967.6209677419,10,3014,3091,1
-7006.0858994905,238.16,236.3466666667,58.3333333333,1.4369154667,1.4422721078,1.1964353034,0.8111800449,1.6598234073,244.04,226,233.1397204301,228.6967526882,233.4895698925,25.9690074775,1965.37,10,4230,3014,0
-30257.9514437905,239.726,238.1916666667,50,0.6680511016,0.2901182468,-0.2688242777,-0.3845047578,-2.4288329228,238.35,226.5,233.4307096774,228.8741935484,233.4540215054,26.1807064327,1961.8668817204,10,5012,4230,1
-9563.0322923905,240.338,239.5483333333,58.3333333333,0.2580898633,-0.169124126,-0.2130110621,-1.1494282969,0.1299763291,238.57,226.33,233.3997849462,228.9606451613,233.494344086,26.2619806667,1959.1368817204,10,4984,5012,1
4242.1445544095,240.282,240.2816666667,66.6666666667,-0.0233197328,-0.0197838366,-0.5796529179,0.3449370846,0.55989784,239.92,229.23,233.4384516129,229.2855698925,233.6909892473,26.4928350225,1957.3805376344,10,4881,4984,0
-13206.9740450905,239.202,239.3666666667,58.3333333333,-0.4547755839,-0.9834253317,-0.5016228014,-0.8174223666,-2.1947425733,234.79,235.02,233.6342795699,229.3821290323,233.6111397849,26.7340456079,1955.8908602151,11,4902,4881,0
-32862.0944850905,236.292,237.6116666667,58.3333333333,-1.2285711306,-0.9285056826,-1.2813330198,-2.2019484497,-2.2091543261,229.66,238.44,233.558516129,229.217827957,233.264172043,27.5350454055,1954.6597849462,11,3214,4902,1
-16187.2378699905,234.564,235.195,58.3333333333,-0.7384507572,-0.9555575287,-1.4607093183,-1.0936926908,0.0217689445,229.84,239.98,233.2161935484,228.8679354839,232.9972903226,27.5069728552,1953.3034408602,11,3571,3214,1
1111.3742981095,232.838,233.8083333333,66.6666666667,-0.7366041948,-1.0607297036,-0.6827254136,0.0804890426,0.1392091407,229.99,237.01,232.9627096774,228.7583870968,232.8193333333,27.7822145448,1953.8997849462,11,5296,3571,0
-17058.0879926905,230.506,232.0883333333,58.3333333333,-0.9960635419,-0.696393784,-0.19214027,-0.2990948772,-0.7373988952,228.34,234.78,232.7869032258,228.4821935484,232.5884301075,28.0014870028,1955.9256989247,11,5083,5296,1
-2412.3516982905,229.982,230.7833333333,58.3333333333,-0.2244327132,0.2717476901,0.3550739386,0.4630063375,1.6634115702,232.2,237.5,232.5608172043,228.5320860215,232.6651182796,28.0282257883,1957.4913978495,11,4298,5083,1
17046.5532476095,230.674,230.505,58.3333333333,0.299067762,0.3683924663,0.4447869082,1.0358798099,0.4083480496,233.24,233.02,232.6446666667,228.8164086022,232.7872473118,27.9861759987,1958.1468817204,11,5142,4298,0
5815.7953232095,230.732,230.5616666667,58.3333333333,0.0252333026,-0.0032606569,0.2414520892,-0.4695276514,-1.3474033524,230,228,232.7779784946,229.0211182796,232.6947526882,27.9656178638,1959.0231182796,9,5744,5142,1
19216.9402760095,230.758,230.6366666667,58.3333333333,0.0112996809,0.1984743249,-0.2898380902,-0.6389311602,0.069541032,230.1,223.99,232.6875483871,229.1609032258,232.6244946237,27.6930204297,1960.0184946237,9,3605,5744,0
