btc_sma10_1,btc_wma_10_1,btc_mom_1,btc_stcK_1,btc_stcD_1,btc_rsi_1,btc_macd_1,btc_lw_1,btc_ao_1,btc_cci_1,btc_open_0,class_y0
273.204,268.4190909091,-15.51,38.2839632278,29.0772897514,49.7784514264,6.5675686951,61.7160367722,0.9404388715,-35.9304788781,268.28,0
271.473,267.0983636364,-16.07,34.606741573,31.7875383044,48.7085742891,5.6457649309,65.393258427,0.2204351939,-39.1206502726,265.98,0
267.772,262.2850909091,-41.75,5.631794689,26.1741664966,38.3753898514,4.4772019047,94.368205311,0.0235008104,-82.3722769246,245.29,1
263.791,258.4974545455,-42.33,17.1242891958,19.1209418193,39.6526999442,3.2359800764,82.8757108042,0.3676470588,-98.6273515776,246.99,1
259.787,255.85,-33.57,21.6503543706,14.8021460851,41.2019569426,2.0434441773,78.3496456294,0.770361991,-78.3364692661,249.23,0
256.301,253.696,-8.51,19.9446940892,19.5731125518,40.5701116756,0.9186997586,80.0553059108,0.2388888889,-78.1514846778,247.93,1
255.943,253.0721818182,-8.94,28.4652609748,23.3534364782,44.0983614536,-0.0280319445,71.5347390252,0.8951367781,-63.2236521754,252.91,0
253.962,250.5370909091,-19.96,9.6785343934,19.3628298191,38.6499416865,-0.9869200968,90.3214656066,0.0069230769,-77.3940060383,242.41,1
252.561,249.444,-12.05,20.4099664252,19.5179205978,42.8148324029,-1.805983009,79.5900335748,0.5559157212,-73.85342596,247.95,0
250.985,247.9310909091,-23.5,16.4705882353,15.5196963513,40.9481742132,-2.549544221,83.5294117647,0.0637450199,-69.1267130856,243.93,1
248.88,247.1501818182,-19.25,28.904494382,21.9283496808,42.7240782599,-3.1619044764,71.095505618,0.344873502,-60.9064660433,246.68,1
247.614,247.9501818182,8.28,47.4157303371,30.9302709848,47.3138068077,-3.5475833566,52.5842696629,0.825562701,-29.9542210081,253.22,1
248.533,249.1458181818,7.25,49.9719101124,42.0973782772,47.9342580187,-3.7483606395,50.0280898876,0.6231617647,-15.9896363109,254.19,0
249.209,250.0852727273,4.47,48.595505618,48.6610486891,47.6091403833,-3.8219944982,51.404494382,0.326129666,-12.2756627639,253.6,1
250.34,252.1454545455,12.6,71.6958716959,56.7544291421,52.4567545721,-3.6942380094,28.3041283041,0.7807486631,11.134233488,260.57,0
251.104,253.0981818182,2.71,63.6786188579,61.3233320573,48.9217895804,-3.5176651462,36.3213811421,0.271714922,16.2531618893,255.54,0
251.189,253.5738181818,11.72,65.1617757713,66.8454221083,47.6256825591,-3.3414091097,34.8382242287,0.203125,1.6930190945,253.71,0
251.447,252.3721818182,-3.37,30.4610733182,53.1004893158,41.7694866057,-3.3127989014,69.5389266818,0.1042016807,-24.0643479128,244.84,0
250.995,250.9145454545,-0.81,26.1148904006,40.5792464967,41.0849549597,-3.3890270716,73.8851095994,0.2196679438,-43.1958033177,243.75,0
250.17,248.1863636364,-10.7,15.6035021889,24.0598219692,36.8745758239,-3.6379464763,84.3964978111,0.0394126739,-66.0656357497,235.99,1
249.116,245.6372727273,-17.13,16.1038148843,19.2740691579,37.0240426795,-3.9712123123,83.8961851157,0.5342679128,-61.8491858693,236.09,1
247.438,243.3434545455,-17.69,17.1982489056,16.3018553262,37.3733698591,-4.3252392697,82.8017510944,0.3308823529,-56.5656760675,236.42,0
244.334,238.9274545455,-30.55,8.0987540378,13.8002726092,30.4379741174,-4.8768535755,91.9012459622,0.023174971,-97.4887973048,222.97,0
240.544,233.7394545455,-44.74,10.9475273688,12.0815101041,27.4209283433,-5.6295448915,89.0524726312,0.1108857336,-138.3080247809,215.78,1
236.778,230.5278181818,-32.7,24.3110607777,14.4524473948,34.1880151407,-6.3430219229,75.6889392223,0.8018120045,-116.6606992201,222.83,1
233.97,228.8409090909,-26.22,33.0313325783,22.7633069083,38.234952822,-6.9063521238,66.9686674217,0.939142462,-81.3363969405,227.36,0
230.858,226.7736363636,-21.98,23.7825594564,27.0416509375,35.7257181326,-7.4084781647,76.2174405436,0.0952955368,-89.0076669869,222.6,1
228.74,225.4176363636,-20.03,25.2925632314,27.368818422,36.4589038849,-7.8162713941,74.7074367686,0.4818181818,-90.489606189,223.35,0
226.651,224.2903636364,-13.45,23.6693091733,24.2481439537,35.983704572,-8.1394673839,76.3306908267,0.7261029412,-80.0964334593,222.54,1
225.482,223.8629090909,-11.85,30.6735306735,26.5451343594,37.7712703495,-8.3460657304,69.3264693265,0.781496063,-75.7578680217,224.3,1
225.441,225.728,-0.76,57.2508896797,37.1979098422,47.9460149443,-8.2672118156,42.7491103203,0.9677419355,-31.2001143101,235.71,0
225.136,227.1841818182,10.3,64.6005509642,50.8416571058,46.3135829321,-8.0312685707,35.3994490358,0.3039832285,-15.1416905754,233.25,1
226.419,229.1558181818,20.18,76.5468473777,66.1327626739,48.4037011844,-7.6505637537,23.4531526223,0.6579572447,-3.8484016452,235.61,0
227.863,229.8505454545,7.36,68.7967369137,69.9813784185,44.1993553999,-7.2732235286,31.2032630863,0.0025,-16.8027037288,231.04,0
228.187,229.5336363636,-1.38,56.2849162011,67.2095001642,41.4184650618,-6.9669280088,43.7150837989,0.31107739,-26.5598696052,226.12,0
227.389,227.9578181818,-3.08,33.2402234637,52.7739588595,37.3629965796,-6.8106385583,66.7597765363,0.0928338762,-58.6466584106,219.52,1
227.852,227.9289090909,3.83,60.1606145251,49.8952513966,44.2324716661,-6.6180315872,39.8393854749,0.8388396454,-25.4724766179,227.17,0
228.028,227.4394545455,2.62,45.1809678731,46.1939352873,42.8729789303,-6.4307000819,54.8190321269,0.05400982,-21.0354731784,225.18,1
228.322,226.9761818182,1.18,44.3786982249,49.9067602077,43.1637994443,-6.236733084,55.6213017751,0.3532818533,-16.1059870234,225.5,1
229.512,228.4085454545,0.46,84.8121502798,58.1239387926,51.9826355091,-5.8635290431,15.1878497202,0.9428571429,37.290382894,236.47,0
229.038,228.6790909091,-2.45,64.0287769784,64.4065418277,48.0851006969,-5.4671454628,35.9712230216,0.3474770642,39.9248477159,231.05,1
229.076,229.5503636364,-2.15,75.3397282174,74.7268851585,50.270416979,-5.019400751,24.6602717826,0.7753479125,37.3240681874,233.83,1
229.378,231.3547272727,8.76,88.0821415475,75.8168822478,54.0738123411,-4.4690108345,11.9178584525,0.847082495,67.7635745686,239.73,0
230.188,232.9841818182,12.22,85.6618995233,83.0279230961,53.5111613256,-3.883481376,14.3381004767,0.5220228385,73.8639187943,238.22,0
231.088,233.8809090909,15.6,73.8540520719,82.5326977142,50.7373524203,-3.349143535,26.1459479281,0.048245614,40.9523250352,235.18,0
231.985,233.4085454545,1.26,49.5416208287,69.6858574746,45.5067649978,-2.9730468827,50.4583791713,0.091825308,7.3549529997,228.34,1
232.949,234.2967272727,11.71,80.2713604694,67.8890111233,52.2125780172,-2.575374169,19.7286395306,0.9098814229,44.2679642551,236.92,1
234.753,236.1605454545,17.72,89.3320671098,73.0483494693,56.5610123788,-2.0781634071,10.6679328902,0.859929078,110.9620289543,243.22,0
236.401,237.4709090909,5.76,84.2335310646,84.612319548,55.4956895649,-1.5596756557,15.7664689354,0.4541120381,113.9338901082,241.83,0
236.694,237.9670909091,8.13,73.2790776534,82.2815586093,53.0403051171,-1.096628065,26.7209223466,0.4347202296,89.9063123143,239.13,1
237.724,238.8045454545,7.47,77.6604068858,78.3910052013,54.6955383761,-0.6554824931,22.3395931142,0.8251533742,91.1477070998,241.3,0
238.444,239.4056363636,2.03,76.2698412698,75.7364419363,54.4384229187,-0.2540039771,23.7301587302,0.1569506726,71.9078505927,241.03,0
238.141,238.9558181818,-2.37,50.7362784471,68.2221755342,49.7211710038,0.0214154111,49.2637215529,0.3425110132,50.1065867356,235.97,1
238.02,238.772,2.01,50.6,59.2020399057,50.7742668105,0.2218437533,49.4,0.4986631016,24.4117499209,237.12,1
238.245,238.6538181818,8.88,51.8,51.045426149,51.0029271271,0.3680858088,48.2,0.5168269231,28.5848950322,237.39,0
238.962,238.1838181818,-1.21,43.25,48.55,49.2476188677,0.444577706,56.75,0.0088235294,2.5619954319,235.43,1
238.872,237.6398181818,-7.23,44.8,46.6166666667,49.5863512316,0.4772743101,55.2,0.4701754386,-2.5475982169,235.69,0
237.839,236.5485454545,-9.09,29.3,39.1166666667,46.2612682482,0.4302603688,70.7,0.1763636364,-32.1570212443,233.03,0
236.783,235.3778181818,-7.73,21.95,32.0166666667,44.7295626073,0.3113163084,78.05,0.4053254438,-55.0085329314,231.4,1
236.313,234.95,-6.87,36.012207528,29.0874025093,48.5136394568,0.2011554147,63.987792472,0.896373057,-39.3151350798,234.4,1
235.683,234.7112727273,-6.03,25.6346749226,27.8656274835,49.2179979816,0.1109099989,74.3653250774,0.7545126354,-21.6197746907,235,1
235.479,235.3125454545,3.02,50.3405572755,37.3291465754,53.9655255412,0.1012833661,49.6594427245,0.7393483709,9.066515048,238.8,0
235.658,235.7272727273,0.63,48.8322717622,41.6025013201,52.3410361084,0.1228368916,51.1677282378,0.5137614679,26.474895863,237.87,1
235.867,236.3749090909,1.85,61.2454212454,53.4727500944,54.1069903536,0.1858171421,38.7545787546,0.9748743719,43.3352564956,239.69,0
235.689,236.3245454545,-0.07,35.6174698795,48.5650542957,49.2233418496,0.2131232877,64.3825301205,0.1257142857,-12.5625038123,235.72,1
235.694,236.3283636364,-0.26,36.5210843373,44.4613251541,49.3859795263,0.218066941,63.4789156627,0.5984848485,-25.4526789033,235.71,0
235.614,236.2330909091,2.3,39.9814471243,37.3733337804,48.6311159334,0.1996226596,60.0185528757,0.4895522388,-31.8332619086,235.32,1
235.973,236.3869090909,5.06,51.9480519481,42.8168611366,50.5746630797,0.1876123697,48.0519480519,0.8445595855,-18.1730725343,236.46,0
236.436,236.3972727273,1.6,47.9591836735,46.6295609153,49.8969707689,0.1729763748,52.0408163265,0.0238095238,-26.8755392425,236.03,0
236.204,235.6107272727,-2.89,11.5955473098,37.1675943105,44.0959955913,0.0945263234,88.4044526902,0,-85.9609270541,232.11,0
235.595,234.2845454545,-10.08,6.6715542522,22.0754284118,40.0070447167,-0.0710782369,93.3284457478,0.088691796,-162.805763847,228.91,0
234.047,232.0872727273,-14.25,13.6255359695,10.6308791772,34.2374805945,-0.3686201345,86.3744640305,0.2170616114,-252.2125485093,223.5,1
232.789,230.4750909091,-14.04,21.5817055741,13.9595985986,37.2513095038,-0.7057761267,78.4182944259,0.5694444444,-235.1352231901,225.17,0
231.294,228.9261818182,-11.32,17.2463077656,17.4845164364,36.2757228922,-1.0629971037,82.7536922344,0.4095022624,-189.8649113431,224.8,0
230.034,227.4163636364,-12.72,11.1481657932,16.6587263776,34.8915270964,-1.4320671775,88.8518342068,0.4296482412,-176.3116267859,222.99,1
228.903,226.392,-10.77,23.7505528527,17.3816754705,37.711116209,-1.7634570753,76.2494471473,0.423580786,-155.8978100332,224.4,1
227.885,225.6805454545,-11.47,26.3600176913,20.4195787791,38.9034088886,-2.0404253819,73.6399823087,0.3926940639,-113.7337887145,224.95,0
226.509,224.7378181818,-13.33,17.4181300427,22.5095668622,36.0213646372,-2.3006492235,82.5818699573,0.135359116,-115.6174903003,222.65,1
225.723,225.0398181818,-3.94,48.2831484416,30.6870987252,46.2620814171,-2.4442222948,51.7168515584,0.9449929478,-65.1948592278,228.05,1
225.382,225.5810909091,-0.21,52.7838427948,39.4950404264,47.1448680946,-2.4931278681,47.2161572052,0.6359223301,-30.6883789785,228.7,0
225.271,226.0207272727,4.29,49.3528418683,50.1399443682,45.7698582116,-2.4888106083,50.6471581317,0.3595890411,-33.8819750121,227.88,1
225.823,226.7041818182,3.85,57.1755288736,53.1040711789,48.0019188926,-2.4260641913,42.8244711264,0.7629310345,-19.2241324837,229.14,1
226.245,227.3545454545,5.13,61,55.8427902473,48.6861163227,-2.3185521565,39,0.6929460581,-0.7970173729,229.3,1
226.982,228.3354545455,8.65,93.5459940653,70.5738409796,52.7404086643,-2.147595517,6.4540059347,0.6633165829,21.6863302428,231.64,1
227.892,229.2641818182,7.69,87.2411489646,80.5957143433,53.534660935,-1.9337605663,12.7588510354,0.7712418301,49.3472114762,232.08,1
229.044,230.7238181818,10.93,93.5215946844,91.4362459048,59.7368771612,-1.6387470576,6.4784053156,0.9025270758,81.8549203383,236,1
231.554,234.5503636364,27.39,94.064203513,91.6089823873,73.7156866878,-1.078508387,5.935796487,0.911299435,191.5564836962,250.02,0
234.06,237.4969090909,19.59,74.8957247132,87.4938409702,69.4461415753,-0.4161160105,25.1042752868,0.5144467935,199.4533777534,247.76,1
236.083,240.1041818182,19.7,76.5641293014,81.8413525092,69.9607996547,0.2867398658,23.4358706986,0.3298791019,147.1403258527,248.45,0
237.583,241.4890909091,15.9,61.4691809738,70.9763449961,61.7365270827,0.9024733201,38.5308190262,0.1964056483,119.7649479755,243.75,1
239.279,242.794,15.73,64.4525752885,67.4952951879,62.7986959911,1.4461771248,35.5474247115,0.3303730018,93.633745686,244.65,0
240.74,243.5869090909,14.24,60.8038768529,62.2418777051,60.8758217712,1.8950672126,39.1961231471,0.0609137056,83.4719908352,243.6,1
242.4,244.5432727273,14.36,62.9231770833,62.7265430749,63.4176736237,2.2943315195,37.0768229167,0.8130841121,93.3539800584,245.99,0
243.61,244.7869090909,11.65,55.3337696335,59.6869411899,59.4353981238,2.6002750279,44.6662303665,0.2446183953,75.4965354928,243.85,0
244.42,244.1650909091,4.27,42.9329794293,53.7299753821,53.7281413811,2.7691240741,57.0670205707,0.0431778929,39.6849762541,240.19,1
245.026,243.7214545455,-8.11,47.4599386294,48.5755625641,56.0212994302,2.8654406319,52.5400613706,0.7284946237,38.1474839739,242.08,1
244.315,243.3494545455,-4.78,50.8694169792,47.0874450126,57.2946015855,2.9206696553,49.1305830208,0.4244186047,37.9307856737,242.98,1
244.66,244.6030909091,2.81,76.6351606805,58.3215054297,66.0153922423,3.0718986578,23.3648393195,0.9356846473,81.9436961257,251.28,0
244.682,245.3230909091,4.92,66.060371517,64.5216497256,61.7423162756,3.2270474974,33.939628483,0.016509434,74.8042885762,248.63,1
245.916,247.3881818182,11.28,94.140625,78.9453857325,68.1106999107,3.4875467288,5.859375,0.962962963,98.1359240357,256.04,1
247.69,250.4034545455,18.86,81.5436241611,80.581540226,72.4158084153,3.8955384472,18.4563758389,0.92,136.5055216337,262.58,0
249.088,252.2089090909,11.62,65.1677852349,80.2840114653,65.2496071252,4.2878517291,34.8322147651,0.2403846154,97.136715909,257.62,0
249.942,253.2001818182,10.8,54.8322147651,67.1812080537,61.1373717727,4.5908598777,45.1677852349,0.4155672823,66.0344430828,254.49,1
251.16,254.2870909091,15.73,59.4630872483,59.8210290828,62.2842975543,4.8335627066,40.5369127517,0.4702970297,48.31978915,256.06,1
253.161,255.9307272727,18.22,73.8255033557,62.706935123,65.6684216717,5.0830126794,26.1744966443,0.7413554633,60.4842881335,260.16,1
256.113,259.2650909091,28.52,91.1330049261,74.80719851,72.6467624933,5.4923147376,8.8669950739,0.909318324,104.7167648973,271.39,0
258.666,261.5190909091,17.3,75.1363411006,80.0316164608,68.6693661191,5.9201308959,24.8636588994,0.6170026293,115.2455434962,268.53,0
260.096,262.7634545455,16.89,67.6995537928,77.9896332732,64.8338887048,6.2757680798,32.3004462072,0.4140625,86.7581863571,265.67,1
262.297,264.6787272727,14.59,79.9034552846,74.2464500593,68.10785026,6.6349046569,20.0965447154,0.7556207234,91.471395788,270.41,0
263.585,265.8829090909,6.42,75.038920602,74.2139765598,65.9011022654,6.9350037119,24.961079398,0.2227722772,83.7430755713,268.98,1
265.858,269.8183636364,27.61,81.8911174785,78.9444977883,74.4158104161,7.4267777513,18.1088825215,0.9888803681,144.3850205708,284.63,1
269.26,274.506,37.1,87.4338365026,81.454624861,76.861255776,8.0982510274,12.5661634974,0.9047282992,162.3572635681,291.65,1
274.861,282.0132727273,54.63,89.3241498063,86.2163679291,82.2510972458,9.1303970185,10.6758501937,1.0003796507,199.654994584,310.55,0
278.537,285.2530909091,32.48,61.4118005794,79.3899289628,66.4893018392,10.0285834468,38.5881994206,0.0060544904,126.0294999585,292.54,0
281.272,286.8918181818,16.05,53.5904863546,68.1088122468,62.7705482394,10.6910188755,46.4095136454,0.400540054,91.5306889043,287.49,0
282.689,287.6914545455,17.16,50.7241957615,55.2421608985,61.4149075347,11.1166028885,49.2758042385,0.6535600425,70.5314147903,285.67,0
283.627,286.8189090909,12.38,38.8626314987,47.725771205,56.0227844153,11.2219608627,61.1373685013,0.3850114416,39.6814170677,277.74,1
285.019,286.0558181818,8.8,39.6934626212,43.0934299605,56.830738031,11.1200770024,60.3065373788,0.3372921615,18.7044978487,279.15,0
285.635,284.5596363636,7.87,30.452397029,36.3361637163,54.966403219,10.8261743324,69.547602971,0.5693779904,18.6804847574,276.74,0
286.29,282.7114545455,-9.76,22.6627864678,30.9362153727,54.0123159515,10.3815899859,77.3372135322,0.4239482201,4.9667520935,275.08,1
285.663,281.3787272727,-12.68,29.0105492907,27.3752442625,56.1781143163,9.897886298,70.9894507093,0.8202959831,7.8288776576,278.95,0
284.175,279.76,-33.79,25.0090942161,25.5608099915,54.4376784839,9.3573609112,74.9909057839,0.4405010438,5.7105947767,276.49,1
280.888,278.5790909091,-15,22.5849817553,25.5348750874,55.0646229575,8.8029067627,77.4150182447,0.4074074074,-4.419918246,277.5,0
279.281,277.8012727273,-10.94,16.1669367909,21.2536709208,54.1316794024,8.2316529087,83.8330632091,0.3152173913,-8.7513198178,276.61,1
279.427,279.5701818182,3.34,36.5586690018,25.1035291827,62.1376327273,7.8588885514,63.4413309982,0.951469583,22.1730480719,289,0
279.738,281.2707272727,10.89,36.0551663748,29.5935907225,61.9217418886,7.6084929765,63.9448336252,0.5436363636,37.7132432679,288.97,1
281.268,283.7165454545,13.76,54.34669443,42.3201766022,64.4706939708,7.5009396133,45.65330557,0.7921092564,45.2418653441,292.85,1
282.754,286.0841818182,17.5,87.4651810585,59.2890139544,65.098275656,7.4890088051,12.5348189415,0.3860127157,44.9692740505,294.03,0
284.476,288.1307272727,18.54,86.3509749304,76.0542834729,64.7845823659,7.516101592,13.6490250696,0.5634095634,48.7099576013,294.01,0
285.914,289.1078181818,10.89,69.7970553124,81.2044037671,60.1472174942,7.4827322775,30.2029446876,0.0767123288,24.174968684,289.85,0
286.819,289.4889090909,11.25,62.4751293275,72.8743865234,58.1640322307,7.3668049779,37.5248706725,0.0414414414,7.8273877223,288.29,0
287.576,289.0363636364,6.65,42.5503943909,58.2741930103,54.3072904737,7.1297063439,57.4496056091,0.1375,-5.8369858334,284.69,0
287.827,287.6934545455,3.58,24.4084136722,43.1446457969,50.2689487807,6.7467876422,75.5915863278,0.0976470588,-32.898515329,280.19,1
288.398,286.6921818182,-6.69,33.7423312883,33.5670464505,52.2368436432,6.3111505902,66.2576687117,0.4281200632,-35.2278462392,282.53,0
287.54,285.2434545455,-8.35,24.1978609626,27.4495353077,50.3335799754,5.8207692769,75.8021390374,0.5541401274,-20.6255570639,280.43,1
287.162,284.7816363636,-8.19,44.5632798574,34.1678240361,54.6374447669,5.3814268902,55.4367201426,1,5.1330276241,284.91,0
285.956,283.6849090909,-13.16,24.6651270208,31.1420892802,50.635848217,4.9230968175,75.3348729792,0.1644359465,-19.4193224069,281.13,0
284.275,282.1438181818,-16.53,7.3351903435,25.5211990739,47.129896068,4.4074376993,92.6648096565,0.102970297,-89.4425651453,277.48,1
282.837,281.2992727273,-10.22,23.3978494624,18.4660556089,49.3543348248,3.9071341012,76.6021505376,0.4727564103,-100.0009719285,279.94,0
280.071,277.5452727273,-25.82,4.8069133135,11.8466510398,36.0899017484,3.1555316238,95.1930866865,0.0173824131,-233.0005202754,262.19,1
277.775,274.8141818182,-19.28,12.5303807723,13.5783811827,38.9858970712,2.324257656,87.4696192277,0.8513853904,-221.8580251467,265.05,0
275.775,272.3696363636,-15.86,10.7133096474,9.3502012444,38.512763031,1.4698392635,89.2866903526,0.3352601156,-193.6492422518,264.11,1
274.871,271.5287272727,-11.17,31.4402810304,18.2279904834,45.2862140111,0.7511634739,68.5597189696,0.9650067295,-126.1581658109,271.15,0
273.412,270.2303636364,-12.7,24.6713852376,22.2749919718,42.743367404,0.0989665344,75.3286147624,0.0018348624,-119.06170381,267.53,0
271.817,268.6063636364,-20.52,14.2357467646,23.4491376776,40.4206347989,-0.5294509251,85.7642532354,0.0269784173,-129.4668836829,264.74,1
269.857,267.4396363636,-15.73,19.5916764821,19.4996028281,41.3915468498,-1.0941363972,80.4083235179,0.503006012,-115.6467963524,265.57,0
267.89,265.9129090909,-16.02,4.1224970554,12.649973434,38.4980945165,-1.6496407893,95.8775029446,0.1818181818,-115.4034243151,261.46,0
265.753,263.7710909091,-23.52,6.5892689049,10.1011474808,34.9276947767,-2.2518664607,93.4107310951,0.0903540904,-136.3320329659,256.11,1
263.437,262.0832727273,-5.72,7.7188578601,6.1435412734,35.3621031891,-2.8409304109,92.2811421399,0.6703786192,-122.1876333179,256.66,0
259.698,255.0583636364,-40.25,5.6988416988,6.6689894879,21.6618648492,-3.8896664418,94.3011583012,0.0144927536,-225.8793732608,224,1
255.885,249.0987272727,-37.41,9.5969606871,7.6715534153,23.7903588622,-5.1288508535,90.4030393129,0.8217252396,-205.1826636862,226.4,1
253.006,245.3996363636,-35.61,24.3256911666,13.2071645175,31.8933407845,-6.273227772,75.6743088334,0.9493177388,-151.5152789568,235.15,0
249.24,241.8512727273,-34.24,21.0329595651,18.3185371396,31.0478710645,-7.3165996592,78.9670404349,0.2290388548,-124.0635253729,233.5,0
245.567,238.5349090909,-33.48,19.6269101012,21.6618536109,30.0073384648,-8.2650187562,80.3730898988,0.1402789171,-120.8307422345,231,0
242.008,235.5027272727,-36.51,15.4395713435,18.6998136699,29.1168345855,-9.1190317557,84.5604286565,0.3704156479,-102.8893076178,228.35,0
236.44,229.6321818182,-51.74,3.1205896189,12.7290236879,22.5649404505,-10.1541661055,96.8794103811,0.0047036689,-128.3145483732,209.76,1
232.532,227.0758181818,-33.73,33.2146768894,17.2582792839,33.2477375198,-11.0234340511,66.7853231106,0.6122994652,-106.9205706871,222.38,1
229.501,225.8518181818,-30.67,39.6788990826,25.338055197,35.8234694437,-11.6634829473,60.3211009174,0.769434629,-66.6606519977,225.8,0
226.363,225.0498181818,0.29,39.1607376216,37.3514378645,35.5170694717,-12.1110535616,60.8392623784,0.5402097902,-56.1996626067,225.09,1
227.048,226.0110909091,4.73,49.0348054987,42.6248140676,40.5744374327,-12.2822556171,50.9651945013,0.6930946292,-41.3837232495,231.76,0
227.41,226.646,-5,50.5930087391,46.2628506198,40.0027307765,-12.2609761761,49.4069912609,0.3112033195,-33.5849036937,230.41,0
226.756,226.9350909091,-4.49,50.6229508197,50.0835883525,39.1779381993,-12.1167931213,49.3770491803,0.2866407263,-33.0918528574,229.04,1
226.393,227.4994545455,-1.14,53.9154068286,51.7104554625,39.9228872498,-11.8617973562,46.0845931714,0.4308641975,-27.1212273524,230.25,0
226.089,227.7843636364,-0.93,75.4678806272,60.0020794252,38.7924347863,-11.5539915851,24.5321193728,0.3290909091,-22.2972696796,227.97,1
226.118,228.3463636364,19.46,80.59159315,69.9916268686,39.9678868066,-11.1834229411,19.40840685,0.5890985325,-17.0683803367,228.95,0
227.874,228.5576363636,4.9,75.6616502335,77.2403746702,38.7207279647,-10.7977656723,24.3383497665,0.225433526,-13.6877350379,227.24,1
228.688,229.0387272727,4.72,85.6916159746,80.6482864527,42.0419683027,-10.3465653371,14.3083840254,0.8126232742,-3.9732813477,230.72,1
229.668,230.2954545455,10.51,95.8567774936,85.7366812339,46.9012737119,-9.7733061966,4.1432225064,0.8385481852,15.2579144371,235.39,1
231.187,232.2249090909,8.63,91.4930555556,91.0138163413,50.9789262075,-9.0566521445,8.5069444444,0.9368191721,38.6008346449,240.28,0
232.041,233.8618181818,9.65,91.2977430556,92.8825253682,50.8979778621,-8.2684830847,8.7022569444,0.5883668904,40.92582928,240.07,1
233.408,236.0743636364,15.21,92.3309406876,91.7072464329,54.3823045057,-7.3938246305,7.6690593124,0.9664536741,52.4083696579,244.04,0
234.343,236.9729090909,8.49,69.5953757225,84.4080198219,48.9314587416,-6.5874481964,30.4046242775,0.0013869626,40.0136451666,238.35,1
235.223,237.7578181818,10.7,70.7899807322,77.5720990474,49.2214170945,-5.8461811989,29.2100192678,0.480349345,34.7710565394,238.57,1
236.427,238.6263636364,10.82,71.4416475973,70.6090013507,50.5289748158,-5.149878429,28.5583524027,0.6627906977,40.8770264971,239.92,0
236.988,238.3287272727,7.51,47.5972540046,63.2762941113,45.6111922212,-4.5896446,52.4027459954,0,23.8325973426,234.79,0
237.226,236.9963636364,-0.86,24.118993135,47.7192982456,41.3443255231,-4.2154499556,75.881006865,0.1606922126,-8.2982585626,229.66,1
237.145,235.6298181818,-5.89,25.7078651685,32.4747041027,41.4018640547,-3.9670713855,74.2921348315,0.3650615901,-30.1349919442,229.84,1
236.588,234.3361818182,-10.25,27.1460674157,25.6576419064,41.7953876703,-3.7964251372,72.8539325843,0.3184713376,-32.2037542929,229.99,0
235.394,232.8365454545,-11.85,22.9776247849,25.2771857897,40.2577367107,-3.7017557027,77.0223752151,0.0626666667,-54.3225665052,228.34,1
234.592,232.2503636364,-12.04,39.4578313253,29.860507842,45.1800036349,-3.5901273282,60.5421686747,0.8325,-18.9752012391,232.2,1
233.483,231.9827272727,-5.23,43.5456110155,35.3270223752,46.3605347645,-3.450381841,56.4543889845,0.6246498599,-7.0770198141,233.24,0
232.648,231.3494545455,-8.66,30.1204819277,37.7079747562,43.0794021705,-3.3422524413,69.8795180723,0.165374677,-26.1749460033,230,1
231.798,230.8970909091,-9.84,30.8089500861,34.8250143431,43.3010179491,-3.2494373385,69.1910499139,0.6296296296,-38.9341859685,230.1,0
230.413,229.8701818182,-8.64,13.5542168675,24.8278829604,39.1834311623,-3.2276575445,86.4457831325,-0.0019417476,-76.9594912393,226.15,1
229.976,229.8714545455,0.76,34.9670122526,26.4433930687,45.1632068186,-3.1760611979,65.0329877474,0.657239819,-60.9062276985,230.08,0
229.952,229.7703636364,-0.29,34.4235924933,27.6482738711,44.0703425889,-3.1171967098,65.5764075067,0.3085714286,-48.4083265018,229.42,1
230.367,230.4809090909,3.83,60.5351170569,43.3085739342,49.8705321552,-2.9789201363,39.4648829431,0.9200603318,-12.2720920939,233.88,1
230.886,231.3632727273,6.88,71.8823529412,55.6136874971,51.5286882928,-2.7696307254,28.1176470588,0.7228144989,16.1012875971,235.14,0
231.433,231.8949090909,1.64,75.8596491228,69.4257063736,49.6934340951,-2.5429863183,24.1403508772,0.1685393258,10.4657174151,233.81,0
231.457,232.0725454545,-0.71,66.0350877193,71.2590299278,47.8703473886,-2.3338854124,33.9649122807,0.231884058,-4.7032597117,232.4,1
232.059,233.4694545455,9.14,96.7625899281,79.5524422567,56.1907741975,-2.0340492317,3.2374100719,0.9098873592,71.8653724772,239.14,0
232.753,234.3569090909,6.78,79.3849658314,80.7275478263,53.2014270255,-1.7235235522,20.6150341686,0.2595978062,90.7585370953,236.78,0
233.357,234.9836363636,10.05,75,83.7158519198,52.1955644265,-1.4304541801,25,0.3694444444,75.4494225961,235.87,1
234.457,235.6732727273,6.73,80.4472477064,78.2774045126,53.4133024654,-1.1452722746,19.5527522936,0.7313769752,99.6752448737,238,1
235.192,236.2756363636,8.35,84.002293578,79.8165137615,54.2326983033,-0.8674817419,15.997706422,0.4704433498,97.6885872695,237.77,1
236.145,236.9589090909,5.09,90.7683486239,85.0726299694,55.8252053727,-0.58808284,9.2316513761,0.5870786517,104.2345595887,239.06,0
236.619,237.4052727273,3.38,88.7614678899,87.8440366972,55.2115469542,-0.3265660815,11.2385321101,0.436440678,100.8706922549,238.6,1
