btc_obv_1,btc_sma5_1,btc_bias6_1,btc_psy12_1,btc_asy5_1,btc_asy4_1,btc_asy3_1,btc_asy2_1,btc_asy1_1,btc_open_0,btc_low_5,ntran_value_30,trfee_value_2,hrate_2,hrate_7,class_y0
178962.63245773,373.02,375.4383333333,41.6666666667,-1.5372184973,-1.5104516025,-2.4137560006,-3.1296487441,0.4692483891,358.78,376.2,75295.335483871,12.58522357,255806.390893,294057.096449,0
167866.83331873,366.516,368.965,33.3333333333,-1.7833425812,-2.5290436244,-3.0447346614,-1.2028290535,-2.8749064961,348.69,378.98,75228.6021505376,13.03797728,291583.508501,233157.697776,1
175783.68768892,360.39,364.6266666667,33.3333333333,-1.6544063415,-1.8225152985,-0.1871717722,-0.5153818529,1.8441427903,355.19,380,74983.447311828,11.56370092,271906.093817,240117.629053,0
166243.01601126,353.982,358.6583333333,33.3333333333,-1.7518432137,-0.5076675477,-0.8333061934,0.187493958,-1.4691548743,351.03,352.4,75363.4129032258,10.7606396,232551.264448,243597.594692,1
173246.95246206,353.938,354.4783333333,41.6666666667,-0.0123225142,-0.13271524,0.781348512,0.2499513729,1.9690576201,355.71,344.34,76261.135483871,12.80693278,266539.526175,297537.062088,0
159990.69798086,349.306,350.8983333333,41.6666666667,-1.334288726,-0.9491342834,-1.8802266413,-2.0857625249,-6.1405826698,336.37,341.22,77209.6967741936,13.72107912,268328.382056,255806.390893,1
174110.46316766,348.796,348.7783333333,41.6666666667,-0.1467991565,-0.6445346432,-0.3696612329,-1.5390206594,3.0625413511,346.14,344.5,78319.7956989247,13.55763444,257595.246774,291583.508501,0
166584.70592238,345.358,346.995,41.6666666667,-0.9921678796,-0.8729211309,-1.8202473813,0.339920263,-2.382700825,337.99,349.21,79057.7913978495,14.37016784,309472.067304,271906.093817,0
151614.14806678,340.298,341.915,41.6666666667,-1.5006295075,-2.3680512894,-1.1105408292,-3.1970819194,-4.0114630138,324.55,350.09,78902.7010752688,13.21155884,336304.90551,232551.264448,0
143278.73120528,333.778,337.6416666667,33.3333333333,-1.9153944122,-0.8590973477,-2.1663102473,-2.0581149585,-0.1047669032,324.23,333.33,78830.3032258064,13.16989149,286216.940859,266539.526175,1
154555.00368558,331.738,332.3983333333,41.6666666667,-0.6171088467,-1.5370213962,-1.2551282533,0.123039127,0.3508451572,326.45,332.99,79312.1440860215,12.40614973,293372.364381,268328.382056,1
168258.08165448,328.554,331.485,50,-0.9416843699,-0.5814302561,0.5619139965,0.8952544464,1.4396637355,329.96,335.5,80142.0021505376,12.83380219,277272.661458,257595.246774,1
183631.48154638,328.632,330.1916666667,50,0.0230643017,1.0316961305,1.4105171418,1.9403531341,2.4410425327,338.37,316.61,80847.5096774194,16.9453104,293372.364381,309472.067304,1
197920.27819948,333.69,332.1916666667,58.3333333333,1.5000580708,1.9012643143,2.4180706999,2.9072741822,3.3735058316,349.99,318.24,81593.0967741936,13.4448337,314993.428437,336304.90551,0
190677.15277472,337.25,335.1016666667,50,1.0684890768,1.2479000568,1.1839788305,0.5554469794,-2.2626118728,342.16,322.74,82262.1978494624,13.61566812,285462.794521,286216.940859,1
194448.18526392,341.228,338.6066666667,58.3333333333,1.1862350341,1.1228778587,0.6834896341,-0.6615184647,0.9395749435,346.19,320,82034.5720430107,14.19042877,283494.085593,293372.364381,1
204985.34474282,348.138,345.1516666667,58.3333333333,1.9901583795,1.8774373411,1.3787478443,3.1994277029,5.4592804623,365.37,328.8,81572.5462365591,11.42289968,307118.592726,277272.661458,1
224258.41934252,353.748,351.1866666667,66.6666666667,1.5927596569,1.1475731133,2.284301442,2.9566646912,0.4540489201,366.43,336.27,81950.6365591398,15.08499306,273650.540954,293372.364381,1
231960.84116104,357.88,356.565,66.6666666667,1.1470727691,1.9994939296,2.3528002583,0.7995601563,1.1450713925,370.09,340.4,82450.1784946237,12.86996556,311056.010581,314993.428437,1
276001.24325664,374.774,369.3383333333,75,4.4127732627,5.2810728425,5.2216703025,7.6054809938,14.065890595,426.64,340.6,82927.2215053764,13.37547938,277587.95881,285462.794521,0
226116.73127464,389.882,382.4666666667,75,3.9558467144,3.5799882774,4.6219680632,6.3604163986,-1.3450577979,417.85,343.4,84174.1032258065,13.57996146,265775.705243,283494.085593,0
204459.02083974,396.924,391.565,75,1.8429505576,2.190175967,2.5385441585,-3.2251290597,-5.1052003216,399.97,357.3,84639.8967741935,15.77819904,287431.503449,307118.592726,0
190030.25176874,399.036,393.6016666667,66.6666666667,0.5682230944,0.4240110199,-4.1232821718,-5.5123943588,-5.9195883961,376.97,360.28,84190.6365591398,13.66636534,287431.503449,273650.540954,1
199710.74402422,402.878,397.5066666667,66.6666666667,1.0105895843,-2.2532356684,-2.5559616252,-1.281342277,3.3569038421,389.86,369.85,83643.288172043,11.49113334,295306.339159,311056.010581,0
175401.30483542,395.09,400.3466666667,58.3333333333,-1.914221517,-2.0565124467,-1.0402831551,1.3993694654,-0.5581649113,388.72,381.55,83858.0430107527,11.2481313,285462.794521,277587.95881,0
160196.04888252,385.88,391.7216666667,50,-2.3172114863,-1.6202142775,-0.1870895713,-1.9590862779,-3.3600076446,374.87,382.95,84188.8473118279,14.59071691,299243.757015,265775.705243,1
169181.03010592,381.69,384.7383333333,58.3333333333,-1.0759837647,0.1349173931,-0.9390780898,-1.1295346791,1.1009382863,379.04,369,84453.0924731183,13.12671076,295306.339159,287431.503449,0
152800.13540562,377.586,377.4866666667,50,-1.1193715411,-2.2384403869,-2.7985322121,-2.5177944959,-6.1365272782,356.47,375,84580.5677419355,13.42190503,274455.576194,287431.503449,0
137551.24884222,369.854,373.1883333333,41.6666666667,-2.0886367711,-2.4712547361,-2.1750037666,-3.8129747931,-1.489422308,351.19,375,84768.9548387097,12.9020255,274455.576194,295306.339159,1
144256.94652847,362.94,367.065,41.6666666667,-1.8679621739,-1.4949508063,-2.3602471705,-0.4721071166,0.5452080747,354.29,371,84378.0279569893,13.09970976,248412.346337,285462.794521,1
152228.79335937,361.398,363.645,41.6666666667,-0.4156203739,-0.794760039,0.9858290407,2.2234547151,3.9017013554,367.17,371.7,83809.9204301075,11.58254175,316525.409042,299243.757015,1
171308.47009257,360.79,363.83,41.6666666667,-0.1610562066,1.3328115613,2.2735561844,3.1377302392,2.3737591229,375.99,351.8,83820.9139784946,11.46468237,282468.877689,295306.339159,1
187465.16530407,364.97,363.5533333333,50,1.1395210736,1.7967569189,2.213939867,1.3700591228,0.3663591227,377.05,342.05,83746.1505376344,12.49930625,310515.432921,274455.576194,0
174443.87125817,368.43,365.5583333333,50,0.9616969974,1.065819228,0.1205251856,-1.0060917831,-2.378542689,368.5,350.7,84109.8903225806,12.20971239,256425.647831,274455.576194,1
180662.26099179,371.802,368.6883333333,58.3333333333,0.9328201523,0.1905998515,-0.5371199056,-0.9888594198,0.4008238494,369.98,353.01,83998.1806451613,13.02889699,286475.528436,248412.346337,1
194454.12823409,373.74,372.645,58.3333333333,0.5209761926,0.0577804601,-0.0450790942,1.1216527032,1.8424815571,376,366.67,84092.623655914,11.78619228,262435.623952,316525.409042,0
187202.03626882,373.64,374.0316666667,58.3333333333,-0.026614152,-0.1248574707,0.6263709354,0.7391444784,-0.3641926003,375.48,374.31,83903.6924731183,11.65678584,310515.432921,282468.877689,1
190287.3350562,373.568,374.2016666667,66.6666666667,-0.0190885245,0.5707750166,0.6274254057,0.01989733,0.4039872604,376.09,363.38,83706.9032258064,11.54299905,302502.131426,310515.432921,0
183349.51008881,375.174,374.0616666667,58.3333333333,0.4311402742,0.4387193804,-0.0292013451,0.1382942825,-0.1273986955,376.53,366.37,84447.1204301075,11.696469,312518.758294,256425.647831,1
189900.28907137,377.082,375.8983333333,66.6666666667,0.5091669249,0.1758382669,0.3558485559,0.3317792037,0.7909571029,379.52,358,85501.9784946237,14.00206215,286475.528436,286475.528436,0
181443.05792429,376.776,376.79,66.6666666667,-0.0813625339,-0.0106550173,-0.1488691099,-0.1596043172,-1.1101657372,376.61,372.25,86278,14.21393491,284472.203063,262435.623952,0
169110.18461719,375.51,375.5066666667,58.3333333333,-0.3400337059,-0.5260389474,-0.6589190314,-1.3838570986,-1.65754846,369.89,373.32,87254.4860215054,13.58502718,242402.370215,310515.432921,1
177710.69924868,375.308,375.5916666667,58.3333333333,-0.0536513781,-0.0352145488,-0.3106050993,0.0891752196,1.8358988993,376,373.03,87696.9655913979,14.05123147,294339.755889,302502.131426,0
175324.57046528,374.878,375.1533333333,50,-0.1145280193,-0.3408992999,-0.0844771541,0.7020584988,-0.4317819017,375.05,375.23,87533.7225806452,13.71698344,298317.320158,312518.758294,1
177815.23881185,374.426,375.275,50,-0.119453829,0.128224148,0.723481684,0.1672730764,0.7663280544,376.03,374.01,86980.0021505376,11.67542429,288373.409486,286475.528436,0
165478.50954455,371.62,372.2383333333,50,-0.7619400169,-0.5380379061,-1.3293501745,-1.778134311,-4.3225966764,362.74,360,86913.1956989247,10.89598656,242631.420395,284472.203063,0
146444.38773755,368.194,368.355,41.6666666667,-0.9502751032,-1.6468186038,-2.0518308378,-3.4609102839,-2.5992238914,352.02,365.61,87156.3290322581,12.62220787,298317.320158,242402.370215,0
139480.19925977,362.036,364.3633333333,33.3333333333,-1.7087243177,-2.0279599217,-2.9593892471,-2.2777855325,-1.9563471736,345.22,371.31,87433.5913978495,14.93934077,276440.716679,294339.755889,1
155639.94640617,356.94,359.8466666667,41.6666666667,-1.4097195236,-1.9537314181,-1.1641096654,-0.4465525523,1.0632420689,348.88,373.16,87384.2817204301,12.66263071,326160.270039,298317.320158,1
163719.57662373,351.936,356.1566666667,41.6666666667,-1.3724368694,-0.6348969177,0.0198787403,1.0079916972,0.9527413255,353.33,359.01,86968.7978494624,12.19265382,288373.409486,288373.409486,0
159874.33379654,350.01,351.8916666667,41.6666666667,-0.5403080457,-0.0255790842,0.6180102789,0.3953943839,-0.1619525577,351.67,343.97,86531.6709677419,11.48717516,282407.063083,242631.420395,1
166413.22689304,350.908,351.095,41.6666666667,0.2534788005,0.805935294,0.720166369,0.6038788908,1.3697103392,357.3,345,85778.4688172043,10.95838328,284395.845217,298317.320158,0
158320.38551248,351.666,350.59,41.6666666667,0.218379894,0.0071643502,-0.3080279748,-0.3810656834,-2.131841706,348.85,339.8,86463.4064516129,10.70376498,262519.241739,276440.716679,0
140137.01358798,347.696,347.8966666667,41.6666666667,-1.1715126658,-1.7025761636,-2.2161173656,-4.009031218,-5.88622073,329.05,348,87301.0193548387,14.79932134,304283.666561,326160.270039,0
117245.01994628,341.648,343.4133333333,33.3333333333,-1.7952243181,-2.2035422581,-3.3946264573,-4.0260188329,-2.1658169358,321.96,347.03,87755.7677419355,14.58563393,264508.023873,288373.409486,0
95641.4071608796,333.848,336.8183333333,33.3333333333,-2.3508982922,-3.28105045,-3.6641200313,-2.553069682,-2.9403224282,312.65,347.44,88802.359139785,13.840813,252575.331067,282407.063083,1
111637.02607468,326.21,331.2616666667,33.3333333333,-2.2660351742,-2.2995835412,-1.1040378116,-0.5731482495,1.7940259292,318.58,346.21,89098.6129032258,15.70384421,272641.755669,284395.845217,1
123015.91458318,322.768,327.14,41.6666666667,-1.0113936708,0.2073130941,0.9983564373,2.9676958701,4.1413658111,331.77,327.34,89348.6279569892,14.30375502,243219.983475,262519.241739,0
116657.83209858,320.96,322.3083333333,41.6666666667,-0.5571493919,-0.154982506,0.7734641348,0.2631832376,-3.6149993359,320.88,315.23,88897.7483870968,12.89936506,276564.658629,304283.666561,1
128470.59852478,322.872,322.7266666667,50,0.5851448636,1.4665116865,1.3573402723,-0.0346724971,3.5456543418,332.52,304.99,89014.5849462366,11.33814908,284410.464547,264508.023873,1
136150.37253384,327.722,325.2133333333,50,1.4939438437,1.4189233223,0.5114424928,2.5746634071,1.6036724724,336.9,307.11,89773.1096774194,13.1266531,253027.240873,252575.331067,0
130265.49653616,328.668,326.945,41.6666666667,0.2949896786,-0.6666043545,0.3161939727,-1.2985362119,-4.2007448962,323.03,316.52,89816.8408602151,14.11126208,317755.139701,272641.755669,0
126377.24838652,326.282,327.2,41.6666666667,-0.732376772,-0.0117211311,-1.1975129554,-2.5981056692,-0.9954664423,319.85,318.78,88633.3720430108,12.39728577,296179.173425,243219.983475,1
132783.51281525,327.934,326.6133333333,41.6666666667,0.5096839038,-0.2493087057,-0.8669690984,0.7999188006,2.5953040434,329.31,319.9,87541.535483871,9.64807936,331485.300058,276564.658629,0
124095.97725808,324.916,326.0233333333,41.6666666667,-0.9316067672,-1.5654265771,-0.6869871375,-0.532747485,-3.6607990135,316.48,327.49,86945.6107526882,16.42976058,282449.013067,284410.464547,1
128217.05311167,321.06,323.7033333333,50,-1.1785369484,-0.4229849615,-0.2321578012,-1.6458887235,0.3690215665,317.64,320.92,86100.4666666667,19.41831457,313832.236742,253027.240873,0
121287.4269077,319.05,319.7183333333,50,-0.6320585115,-0.5412065288,-1.5867100528,-0.5496655725,-1.4683527115,313.36,316.63,85604.535483871,12.04266588,327562.397099,317755.139701,0
112401.76712543,317.292,317.72,50,-0.5573086565,-1.3454618315,-0.5736827708,-1.0450349394,-0.6217171673,311.1,316.64,85462.776344086,14.06563348,331485.300058,296179.173425,1
118739.96824522,315.838,317.91,50,-0.4479063473,0.3553168192,0.3507485701,1.2602992109,3.1423155892,321,311.63,85216.3225806452,13.95085145,286371.916027,331485.300058,0
115652.53169127,315.306,315.5,41.6666666667,-0.1688148628,-0.3032739701,0.0850856104,0.4384869992,-2.2653415907,313.82,311.22,83394.1741935484,12.44896755,313142.288941,282449.013067,1
119120.8130665,314.862,315.325,50,-0.1402716394,0.1917486287,0.462903894,-0.8768019535,0.5117376837,315.42,310.26,82518.1612903226,8.00307587,335365.290092,313832.236742,0
97368.0939201996,308.66,309.385,41.6666666667,-2.0865613595,-2.4527724075,-4.3178017397,-5.3440318142,-11.1998013121,280,310,82379.7870967742,10.72769484,323243.653101,327562.397099,0
55926.8153672996,299.246,301.2166666667,33.3333333333,-3.2813772818,-4.8873004996,-5.7612868025,-8.8977990457,-6.5957967792,264.55,310.69,82456.7612903226,11.90608788,331324.744428,331485.300058,1
65455.0863693296,290.406,295.505,41.6666666667,-2.9629179877,-3.137312087,-4.3536620105,-0.9305923597,4.7346120597,276.8,312.6,83077.4344086021,20.28810703,335365.290092,286371.916027,0
65455.0863693296,283.004,288.1383333333,41.6666666667,-2.5098496696,-3.2652465079,-0.6203949065,2.3673060299,0,276.8,311.96,83250.9892473118,16.96708357,339405.835756,313142.288941,0
65455.0863693296,275.28,281.97,33.3333333333,-2.6121972063,-0.4652961799,1.5782040199,0,0,276.8,280,83774.5591397849,12.85666757,317182.834605,335365.290092,0
65455.0863693296,274.24,275.5333333333,33.3333333333,-0.3722369439,1.1836530149,0,0,0,272.45,255,84680.9376344086,13.40521434,299000.379118,323243.653101,1
75369.3359636396,280.234,277.5283333333,33.3333333333,2.1505723634,1.5045624393,2.0060832524,3.0091248786,6.0182497572,293.89,264.07,85959.3827956989,14.45388694,272736.832304,331324.744428,0
45920.5581184396,279.992,279.46,33.3333333333,-0.0876193947,-0.1095242433,-0.1460323244,-0.2190484866,-6.4563467305,275.6,276.8,87250.7397849462,16.14480781,307081.470446,335365.290092,0
33161.6090742396,277.91,277.725,33.3333333333,-0.7666764664,-0.958345583,-1.2777941106,-4.9258160446,-3.3952853587,266.34,276.8,87728.7505376344,15.44061914,284858.469295,339405.835756,1
43639.8592878396,276.034,276.1616666667,33.3333333333,-0.6894953511,-0.8618691889,-3.155242171,-1.5046898912,0.3859055762,267.1,276.8,88449.7419354839,14.29837347,296980.106286,317182.834605,0
-16916.3034287604,266.074,267.8616666667,33.3333333333,-3.9669041252,-6.4631925959,-6.465474551,-8.0005691471,-16.3870438705,227.01,272.45,89188.9634408602,32.63994364,358478.281007,299000.379118,0
-141105.18851176,241.562,250.2966666667,25,-10.7883874759,-11.8713976623,-14.6967684302,-22.2381054334,-28.0891669962,172,271.03,90221.8752688172,14.44909631,229513.533571,272736.832304,1
-57616.7723264604,228.64,236.465,33.3333333333,-5.3430182351,-5.8299514543,-7.9019037978,-3.6593337614,20.7704994735,210.69,262.08,91965.3806451613,15.87551555,330062.319708,307081.470446,0
-92340.1206789604,216.968,225.205,33.3333333333,-4.9455820071,-6.2784539029,-2.9089239137,9.6811976276,-1.4081042183,208.02,263.54,93462.2043010753,16.54900624,303832.201585,284858.469295,0
-111462.01015836,203.422,214.0883333333,25,-5.8410858426,-3.2045963357,5.0902605512,-2.7498589099,-4.0916136015,199.69,216,93454.6064516129,15.88562435,325690.633354,296980.106286,1
-93256.8297964604,200.392,204.8266666667,33.3333333333,-1.3814308082,5.2955032388,0.1371711606,0.9098088501,5.9112313017,211.8,152.4,93295.5290322581,12.64597155,299460.515231,358478.281007,1
-80219.4306870604,209.378,203.05,41.6666666667,4.6558579337,0.6271975487,1.3056314711,4.0042540073,2.097276713,216.01,168.5,93601.9892473118,12.75025624,325690.633354,229513.533571,0
-94348.6708727604,209.312,209.59,41.6666666667,-0.0313070766,0.3128922089,1.7810608123,-0.2840244324,-2.6653255777,211.94,198.04,94212.1419354839,15.80453034,338805.692415,330062.319708,1
-71188.0139620604,213.138,212.2866666667,41.6666666667,1.7594462988,3.2222112738,2.3258712646,2.4401685404,7.5456626584,227.75,192.17,94871.2602150538,14.41535966,262301.181225,303832.201585,1
-45782.6843488604,220.016,216.6283333333,50,3.1779354643,2.494611505,2.6270564357,5.2732474423,3.0008322263,234.08,195.02,95166.9935483871,13.96816034,299460.515231,325690.633354,0
-61050.9528350604,224.374,222.2866666667,50,1.958059842,1.9232556242,3.4527826916,1.4063427081,-0.18814681,233.42,207.7,94972.2559139785,13.45202348,327876.476531,299460.515231,1
-47257.1763557604,230.944,228.51,50,2.8272882699,4.2004417318,3.0853680896,3.1276360213,6.4434188525,249.33,201.98,94938.1376344086,13.16868437,271044.553932,325690.633354,1
-18496.2479278604,239.876,235.005,58.3333333333,3.8456100932,2.9205969519,2.8938518604,4.4348511956,2.4262835387,254.67,205,94394.1139784946,12.18056487,264487.024401,338805.692415,1
37333.3656663396,249.404,245.6966666667,66.6666666667,3.8077789068,4.0095155769,5.4087363725,4.8913951325,7.3565067263,274.76,226.01,95315.2344086021,12.2871243,275416.240286,262301.181225,0
16173.5393900396,255.384,251.8333333333,58.3333333333,2.4042081086,3.0522968382,1.9219228335,1.6697424808,-4.0170217647,263.97,225.55,95766.9204301075,16.3312645,277602.083463,299460.515231,0
-11918.7953425604,255.87,252.165,58.3333333333,0.2069380409,-1.3521821621,-2.611670729,-7.5957594567,-11.1744971486,236.07,230.03,95537.5268817204,13.84178061,316947.260646,327876.476531,0
-37930.9647534604,253.19,252.5233333333,58.3333333333,-1.1054815863,-1.9884228675,-5.1033993988,-5.6465882159,-0.1186792832,235.12,241.33,95238.2086021505,12.2880246,324166.338972,271044.553932,0
-58545.8016970604,247.924,249.155,50,-2.1768765918,-4.5602224213,-4.7412893068,-1.524685386,-2.9306914887,228.96,254.67,94792.5634408602,11.80085579,348786.567248,264487.024401,0
-77754.0807499604,236.344,242.7533333333,41.6666666667,-4.7321428503,-4.9109231217,-2.8230651127,-4.1752580275,-5.4198245663,218.04,243.1,94173.7311827957,11.96990901,285184.310868,275416.240286,1
-59345.8281285604,228.934,234.775,50,-3.0246348564,-0.9871692833,-1.27666595,-0.4496531807,4.5205182049,226.93,225.91,93206.7935483871,12.15581794,318011.281903,277602.083463,1
-43733.0332289604,229.414,230.5233333333,50,0.2023029008,0.2825484468,1.3536284252,4.740354921,4.9601916372,238.38,220,92485.3419354839,11.00546903,348786.567248,316947.260646,0
-61232.5664694604,227.854,229.1766666667,41.6666666667,-0.6727962008,-0.1083223788,1.6621783504,0.2330084231,-4.494174791,227.94,225.52,92425.5505376344,12.12436146,301597.796385,324166.338972,0
-76216.0304521604,227.458,227.7116666667,41.6666666667,-0.1736929203,1.1378399912,0.0102805867,-2.4646749386,-0.4351750862,226.93,215.75,92081.223655914,13.44597638,276977.568109,348786.567248,0
-89198.8164099604,227.44,225.6833333333,33.3333333333,-0.0083004774,-1.140505148,-3.174070743,-2.514018719,-4.5928623518,216.46,208.48,91789.9075268817,12.3462302,330321.396041,285184.310868,1
-78247.0293159604,226.728,226.7616666667,33.3333333333,-0.3162402107,-1.6353481727,-0.6824059666,-0.8060214068,2.9808195382,223.44,221.79,91067.3913978495,12.51951528,301597.796385,318011.281903,1
-68583.3550063804,224.694,226.99,33.3333333333,-0.8716592543,0.0339696298,0.1903512018,2.5819579786,2.183096419,228.78,223.79,90543.7612903226,11.45022497,359044.995697,348786.567248,0
-82358.3645010804,223.872,224.5583333333,33.3333333333,-0.3638314864,-0.3459955865,1.0696266687,0.1140302339,-1.9550359513,223.92,220.02,89822.688172043,12.10137628,352889.938628,301597.796385,0
-101832.32114858,222.652,223.3766666667,33.3333333333,-0.5447981411,0.4672179116,-0.3706492973,-1.6475221555,-1.3400083597,220.91,210.43,89997.9913978495,11.45311434,262615.768281,276977.568109,0
-108714.96799274,223.374,222.28,33.3333333333,0.330268466,-0.3323693021,-1.1708578757,-0.778768838,-0.2175293163,220.42,210.59,90691.0688172043,13.78402009,342533.060668,330321.396041,0
-119391.26106924,222.61,222.7366666667,33.3333333333,-0.3449918468,-0.9770139132,-0.6510065672,-0.3065056709,-0.3954820256,219.57,221.77,91050.6107526882,14.18461123,331483.607098,301597.796385,1
-112426.65470206,221.55,222.675,41.6666666667,-0.4697756415,-0.0984605641,0.3153887011,0.5818477098,1.5591774452,223.02,217.28,91097.2365591398,14.66267797,331483.607098,359044.995697,1
-91014.1956777605,224.174,224.125,41.6666666667,1.1389989422,1.7587507677,2.4175107957,3.8240072064,6.0888369675,237,215,92027.4795698925,13.49018655,300545.137102,352889.938628,1
-71189.4426230605,231.392,229.6433333333,41.6666666667,3.0265412641,3.8375589092,5.2485725542,7.0932701086,8.0977032497,256.81,215,92926.5634408602,15.93974552,309384.699958,262615.768281,0
-100362.71361546,234.434,232.0983333333,41.6666666667,1.3345592175,1.7670695282,1.8363668892,-0.2898681499,-8.6774395496,235.61,217.99,92447.8258064516,16.67820257,355792.404952,342533.060668,0
-112757.54302176,237.464,234.4783333333,41.6666666667,1.334562117,1.2784082849,-0.3250679426,-4.5364535388,-0.3954675279,234.69,218.01,93187.7870967742,13.43496996,296125.355674,331483.607098,1
-99636.0018928605,241.804,238.67,50,1.8572239798,0.7993207328,-1.6334734395,1.8885096156,4.1724867592,244.6,221.37,93612.264516129,15.54431223,349162.73281,331483.607098,0
-112457.91351196,241.878,241.065,41.6666666667,0.0311992812,-1.985426711,0.2452442352,0.5656001168,-3.0412865256,237.37,236.9,94376.1569892473,15.13607471,342533.060668,300545.137102,1
-103753.5737841,238.598,241.6633333333,41.6666666667,-1.3188586743,0.5207865445,0.8262045687,-0.8469365266,1.3474134724,240.61,227.75,94565.9440860215,15.30417671,355792.404952,309384.699958,1
-94410.8845289605,240.568,239.745,50,0.8190539877,1.1226843666,0.1060835691,1.6797686164,2.0121237604,245,229.2,94807.3548387097,13.71575584,362422.077094,355792.404952,0
-97393.0965338105,242.71,241.375,50,0.8924435677,0.0724327699,1.1103392017,0.9918020663,-0.0285196278,245.84,232.01,94787.4795698925,13.92458106,366841.858522,296125.355674,0
-105144.84624973,241.07,241.675,50,-0.6816952503,-0.0917974315,-0.5715343995,-1.8633634794,-3.6982073311,236.46,232.01,94352.6537634409,14.40873654,304964.91853,349162.73281,1
-98817.1197746605,241.526,240.8333333333,58.3333333333,0.1911884083,-0.0978678578,-0.8011983972,-1.1875377819,1.3231317674,239.63,235.59,94624.1268817204,12.44675566,333693.497812,342533.060668,0
-103961.233331551,241.318,241.1966666667,50,-0.0866415318,-0.6113328548,-0.8056039305,0.6406977699,-0.0417362277,239.53,239.41,95365.5010752688,13.83752097,317934.931986,355792.404952,0
-107771.768372631,239.816,240.76,41.6666666667,-0.6214172443,-0.7696416484,0.2065469125,-0.351745515,-0.6617548023,237.99,244,96080.111827957,14.56045942,320255.62492,362422.077094,0
-113263.776387081,238.102,239.32,33.3333333333,-0.7109094716,0.0359149933,-0.3931572647,-0.5688677833,-0.4759807643,236.83,232.48,96574.352688172,15.13904695,362028.097736,366841.858522,1
-91251.7730163805,241.358,240.5483333333,41.6666666667,1.3314267457,1.3335004903,1.7919127297,3.0187464956,6.5134737555,252.29,232.05,97195.6838709677,14.42623973,334179.782525,304964.91853,1
-85625.1446925105,244.122,243.3766666667,50,1.1213189445,1.4120827376,2.1033619176,3.3930332585,0.2725927614,253.45,236.07,96939.1913978495,14.17573583,366669.483604,333693.497812,1
-75946.9661325205,247.88,246.4916666667,50,1.5102876695,2.0532982874,2.8963913047,1.0878500792,1.9031073971,257.95,236,96421.8602150538,13.71948104,313293.546117,317934.931986,1
-57931.7063384205,255.272,252.3883333333,58.3333333333,2.8874380901,3.7282928037,2.799899153,4.0635523488,6.2239973006,275.95,234.01,96979.6172043011,12.66952726,348103.94013,320255.62492,1
-36954.3854617205,264.104,259.56,58.3333333333,3.4193972334,2.6458781029,3.4369732167,4.2039061265,2.1838149524,281.03,236.16,97896.5935483871,16.08425123,348103.94013,362028.097736,0
-51267.5523547205,267.704,265.2166666667,50,1.375742757,1.6515302559,1.5676712088,-0.7604918371,-3.7047986267,270.72,245.2,98472.0021505376,15.32856227,357386.711867,334179.782525,1
-39839.2138981205,271.628,268.6016666667,58.3333333333,1.491118767,1.3881216095,-0.2238369542,-1.4276629074,0.8494728118,273.46,245,98469.6344086022,15.09375814,364348.79067,366669.483604,0
-46692.4938136005,274.496,271.8033333333,58.3333333333,1.0804479938,-0.2054393329,-1.001857428,0.3496131714,-0.1502464691,272.61,255.61,98444.8322580645,14.20542004,264558.994499,313293.546117,1
-40975.8390374705,274.852,274.865,58.3333333333,0.1290701311,-0.3846160742,0.7221114432,0.6584307589,1.4671079869,276.71,265.89,98269.6559139785,17.21188567,366669.483604,348103.94013,0
-45406.5298322905,273.652,274.8766666667,58.3333333333,-0.4316714333,0.386610365,0.2323228827,0.4236075586,-0.6198928697,275,264.94,97585.7440860215,13.57345998,327217.703723,348103.94013,1
-33410.2110469905,276.92,275.8966666667,66.6666666667,1.1718712754,1.2524708914,1.7200433448,1.8465110238,4.3129149173,287.12,262.2,97535.3892473118,13.14254063,362028.097736,357386.711867,1
-20281.1501449905,280.302,279.1,75,1.2015902359,1.5395494121,1.5636965539,2.6554912657,0.9980676141,290,269,98488.6860215054,14.01348729,311208.02387,364348.79067,1
-13543.6471423205,285.074,283.0083333333,75,1.6776634019,1.7303022556,2.5137006308,1.6140934875,2.2301193609,296.29,270,98765.9376344086,16.8128673,356003.118215,264558.994499,0
-21424.3211080805,288.794,286.78,66.6666666667,1.3011125136,1.7813638594,0.9375135068,0.9072364532,-0.4156464546,295.66,271.12,98692.5311827957,15.46580835,391367.666382,366669.483604,0
-31034.8705101705,290.444,287.87,58.3333333333,0.5911760448,-0.3392586733,-0.7850341024,-2.2926108341,-4.1695752136,283.25,274.17,98573.1612903226,14.35821792,313565.660415,327217.703723,0
-36410.6702374505,289.422,289.0383333333,50,-0.3591543107,-0.698459792,-1.6746528429,-2.3041560371,-0.4387368606,282.36,283.96,97947.223655914,13.87866807,327711.479681,362028.097736,1
-33980.6245580205,288.772,288.9766666667,50,-0.2254033394,-0.8392840145,-0.9804965345,0.6140428051,1.6668224707,286.79,285.83,97051.4150537634,12.3819142,315923.296959,311208.02387,1
-27480.7062849605,287.318,288.855,58.3333333333,-0.4964321714,-0.5166286005,0.7010202705,1.270898836,0.8749752013,289.27,289,97064.0430107527,11.85474118,346572.572037,356003.118215,0
-33928.1258383305,284.816,286.565,50,-0.8657143604,-0.0397491471,0.0932467573,-0.6935410994,-2.2620574,282.8,282.99,97512.2193548387,14.04389459,308850.387326,391367.666382,0
