btc_obv_1,btc_sma5_1,btc_bias6_1,btc_psy12_1,btc_asy5_1,btc_asy4_1,btc_asy3_1,btc_asy2_1,btc_asy1_1,btc_open_0,btc_low_7,btc_open_30,btc_low_30,btc_close_30,trfee_value_30,class_y0
-119391.26106924,222.61,222.7366666667,33.3333333333,-0.3449918468,-0.9770139132,-0.6510065672,-0.3065056709,-0.3954820256,219.57,210.43,229.2112688172,218.8847311828,228.6433763441,12.9424660663,1
-112426.65470206,221.55,222.675,41.6666666667,-0.4697756415,-0.0984605641,0.3153887011,0.5818477098,1.5591774452,223.02,210.59,228.6791397849,219.1287741935,228.4380645161,12.9506562796,1
-91014.1956777605,224.174,224.125,41.6666666667,1.1389989422,1.7587507677,2.4175107957,3.8240072064,6.0888369675,237,221.77,228.4718064516,219.5852688172,229.1445806452,13.1189447271,1
-71189.4426230605,231.392,229.6433333333,41.6666666667,3.0265412641,3.8375589092,5.2485725542,7.0932701086,8.0977032497,256.81,217.28,229.1749892473,220.8953763441,230.9997204301,13.334737436,0
-100362.71361546,234.434,232.0983333333,41.6666666667,1.3345592175,1.7670695282,1.8363668892,-0.2898681499,-8.6774395496,235.61,215,231.0164516129,221.4680645161,231.3778494624,13.3410114897,0
-112757.54302176,237.464,234.4783333333,41.6666666667,1.334562117,1.2784082849,-0.3250679426,-4.5364535388,-0.3954675279,234.69,215,231.3909892473,222.0704086022,231.6366236559,13.488642366,1
-99636.0018928605,241.804,238.67,50,1.8572239798,0.7993207328,-1.6334734395,1.8885096156,4.1724867592,244.6,217.99,231.6468387097,222.7744086022,232.4652688172,13.603702347,0
-112457.91351196,241.878,241.065,41.6666666667,0.0311992812,-1.985426711,0.2452442352,0.5656001168,-3.0412865256,237.37,218.01,232.4667741935,223.3988602151,232.7503655914,13.724476826,1
-103753.5737841,238.598,241.6633333333,41.6666666667,-1.3188586743,0.5207865445,0.8262045687,-0.8469365266,1.3474134724,240.61,221.37,232.7497204301,224.202,233.1979784946,13.7438485685,1
-94410.8845289605,240.568,239.745,50,0.8190539877,1.1226843666,0.1060835691,1.6797686164,2.0121237604,245,236.9,233.1957634409,225.179311828,233.896688172,13.7781974301,0
-97393.0965338105,242.71,241.375,50,0.8924435677,0.0724327699,1.1103392017,0.9918020663,-0.0285196278,245.84,227.75,233.8633763441,226.3787526882,234.551483871,13.8438758481,0
-105144.84624973,241.07,241.675,50,-0.6816952503,-0.0917974315,-0.5715343995,-1.8633634794,-3.6982073311,236.46,229.2,234.5480860215,226.7962795699,234.6070752688,13.780917407,1
-98817.1197746605,241.526,240.8333333333,58.3333333333,0.1911884083,-0.0978678578,-0.8011983972,-1.1875377819,1.3231317674,239.63,232.01,234.602344086,227.1711612903,234.8597419355,13.8092382949,0
-103961.233331551,241.318,241.1966666667,50,-0.0866415318,-0.6113328548,-0.8056039305,0.6406977699,-0.0417362277,239.53,232.01,234.8545806452,227.8010537634,235.1264731183,13.8806370268,0
-107771.768372631,239.816,240.76,41.6666666667,-0.6214172443,-0.7696416484,0.2065469125,-0.351745515,-0.6617548023,237.99,235.59,235.1212258065,228.4377419355,235.3251612903,13.9844750936,0
-113263.776387081,238.102,239.32,33.3333333333,-0.7109094716,0.0359149933,-0.3931572647,-0.5688677833,-0.4759807643,236.83,239.41,235.3210752688,228.9861935484,235.5301505376,14.0448895066,1
-91251.7730163805,241.358,240.5483333333,41.6666666667,1.3314267457,1.3335004903,1.7919127297,3.0187464956,6.5134737555,252.29,244,235.5251612903,229.6929032258,236.8218924731,14.0878854763,1
-85625.1446925105,244.122,243.3766666667,50,1.1213189445,1.4120827376,2.1033619176,3.3930332585,0.2725927614,253.45,232.48,236.7850322581,230.9607956989,238.1222150538,14.097386059,1
-75946.9661325205,247.88,246.4916666667,50,1.5102876695,2.0532982874,2.8963913047,1.0878500792,1.9031073971,257.95,232.05,238.0848602151,232.1615913979,239.6987096774,14.0350216124,1
-57931.7063384205,255.272,252.3883333333,58.3333333333,2.8874380901,3.7282928037,2.799899153,4.0635523488,6.2239973006,275.95,236.07,239.6355913979,234.0050107527,242.2823870968,14.1914573827,1
-36954.3854617205,264.104,259.56,58.3333333333,3.4193972334,2.6458781029,3.4369732167,4.2039061265,2.1838149524,281.03,236,242.2852688172,236.4259354839,245.1328817204,14.2906907829,0
-51267.5523547205,267.704,265.2166666667,50,1.375742757,1.6515302559,1.5676712088,-0.7604918371,-3.7047986267,270.72,234.01,245.1381505376,238.6621075269,247.2077419355,14.3654785548,1
-39839.2138981205,271.628,268.6016666667,58.3333333333,1.491118767,1.3881216095,-0.2238369542,-1.4276629074,0.8494728118,273.46,236.16,247.2095268817,240.6287096774,249.3621505376,14.376568392,0
-46692.4938136005,274.496,271.8033333333,58.3333333333,1.0804479938,-0.2054393329,-1.001857428,0.3496131714,-0.1502464691,272.61,245.2,249.3881290323,242.9514193548,251.3931182796,14.5799905414,1
-40975.8390374705,274.852,274.865,58.3333333333,0.1290701311,-0.3846160742,0.7221114432,0.6584307589,1.4671079869,276.71,245,251.414,245.233311828,253.5858494624,14.5382117744,0
-45406.5298322905,273.652,274.8766666667,58.3333333333,-0.4316714333,0.386610365,0.2323228827,0.4236075586,-0.6198928697,275,255.61,253.6061505376,247.4593548387,255.5394408602,14.4663652113,1
-33410.2110469905,276.92,275.8966666667,66.6666666667,1.1718712754,1.2524708914,1.7200433448,1.8465110238,4.3129149173,287.12,265.89,255.5584086022,249.752,258.1639354839,14.4470693667,1
-20281.1501449905,280.302,279.1,75,1.2015902359,1.5395494121,1.5636965539,2.6554912657,0.9980676141,290,264.94,258.1817204301,252.5635698925,260.8477419355,14.6042666174,1
-13543.6471423205,285.074,283.0083333333,75,1.6776634019,1.7303022556,2.5137006308,1.6140934875,2.2301193609,296.29,262.2,260.8653763441,255.3523870968,263.8112903226,14.6630304886,0
-21424.3211080805,288.794,286.78,66.6666666667,1.3011125136,1.7813638594,0.9375135068,0.9072364532,-0.4156464546,295.66,269,263.8127311828,258.1933978495,266.5328172043,14.6467201638,0
-31034.8705101705,290.444,287.87,58.3333333333,0.5911760448,-0.3392586733,-0.7850341024,-2.2926108341,-4.1695752136,283.25,270,266.5573333333,260.4875268817,268.3152258065,14.5990977912,0
-36410.6702374505,289.422,289.0383333333,50,-0.3591543107,-0.698459792,-1.6746528429,-2.3041560371,-0.4387368606,282.36,271.12,268.339483871,262.4786451613,269.8806451613,14.4565966957,1
-33980.6245580205,288.772,288.9766666667,50,-0.2254033394,-0.8392840145,-0.9804965345,0.6140428051,1.6668224707,286.79,274.17,269.9272688172,264.3973978495,271.6249677419,14.2824678189,1
-27480.7062849605,287.318,288.855,58.3333333333,-0.4964321714,-0.5166286005,0.7010202705,1.270898836,0.8749752013,289.27,283.96,271.6732473118,266.4683010753,273.4248817204,14.2583596016,0
-33928.1258383305,284.816,286.565,50,-0.8657143604,-0.0397491471,0.0932467573,-0.6935410994,-2.2620574,282.8,285.83,273.4721505376,268.1837634409,274.7379569892,14.2857438189,0
-55582.8079097305,279.456,280.0883333333,50,-1.9879237215,-2.3752204367,-3.7225680725,-6.0213397093,-9.7806220187,256.59,289,274.783827957,267.661483871,274.2495913979,14.3391819185,1
-40565.0661910305,275.416,276.515,50,-1.4864696292,-2.2747926542,-3.3247152726,-3.856044209,2.0685336008,261.97,282.99,274.3030537634,267.0952903226,274.0602580645,14.4470419086,1
-34886.6861494705,270.458,273.1733333333,58.3333333333,-1.8083787132,-2.4792171918,-2.5516037891,1.0629053257,0.0572770507,261.92,280.46,274.1222795699,267.008688172,273.8438064516,14.5575400153,0
-39510.5810215205,264.604,268.715,50,-2.1335775401,-2.1014575752,0.458263906,-0.3468709414,-0.7510189334,260,281.42,273.9009247312,266.8199569892,273.4480215054,14.5738850206,1
-33533.7424960505,261.592,265.1266666667,50,-1.0944714733,1.0770661631,0.7465770171,1.0912270004,2.9334729342,268.28,285.78,273.5029032258,266.7796989247,273.5098494624,14.4183244976,0
-42192.2154001605,263.49,262.3166666667,41.6666666667,0.7267401119,0.3912917396,0.5026299693,1.1294544207,-0.6745640929,265.98,281.9,273.5973763441,266.7135698925,273.4076774194,14.6110943189,0
-61244.9451079605,260.128,260.4083333333,41.6666666667,-1.327216786,-1.6733402451,-1.9807806824,-4.4379074907,-8.2012508884,245.29,249.02,273.4933978495,265.4747526882,271.9103870968,14.6009017193,1
-48363.3123409605,257.124,257.93,50,-1.1809285642,-1.2884059719,-2.6956989406,-3.7062663644,0.7887181595,246.99,249,272.0112688172,263.8648387097,270.5199784946,14.6504567383,1
-39977.3751079405,254.97,255.8083333333,58.3333333333,-0.8461093223,-1.7910048864,-2.1631518176,0.8558977178,0.9230772761,249.23,257,270.619827957,262.7946021505,269.2616344086,14.6165949411,0
-46067.2214887005,251.01,253.7983333333,50,-1.536591579,-1.7520984505,0.3976190288,0.2020694635,-0.518938349,247.93,256.25,269.3570752688,261.7189032258,267.8992473118,14.6678790935,1
-40381.5819294005,248.396,251.32,50,-1.007903935,0.7904328033,0.7910043513,0.7249678889,1.9688741267,252.91,259.24,267.9895913979,260.7610107527,266.833483871,14.5585780786,0
-47071.8103179105,247.796,247.33,50,-0.2464096878,-0.5051916496,-0.9812812915,-1.2124527627,-4.3937796521,242.41,259.5,266.9220215054,259.3043225806,265.0319569892,14.4072257108,1
-39120.0631800505,247.998,247.8216666667,58.3333333333,0.0816344159,-0.1287262991,0.0013443842,-0.9824204871,2.4289386778,247.95,241.84,265.1424516129,257.6175268817,263.637483871,14.4287272049,0
-47234.1527367005,247,247.3716666667,50,-0.4044963295,-0.3758858246,-1.157472475,0.4606811135,-1.5075764509,243.93,236.4,263.7415483871,256.0803655914,262.0155268817,14.4433225451,1
-41008.1362723105,246.75,246.9483333333,50,-0.1010858752,-0.6185758757,0.6398253831,-0.2547312642,0.9981139224,246.68,244.91,262.0931182796,254.6067526882,260.5819569892,14.6715039941,1
-31201.3140692305,246.832,247.8383333333,58.3333333333,0.0324014691,1.1389467494,0.7089494399,1.8172123853,2.6363108482,253.22,245.12,260.6522580645,253.503655914,259.6342795699,14.7597955668,1
-26152.7366936405,249.27,248.0583333333,58.3333333333,0.9828858544,0.6213726486,1.3310223484,1.4974765614,0.3586422746,254.19,247.25,259.6962795699,252.8794193548,258.8049247312,14.7566393263,0
-28922.0183514605,250.42,250.0083333333,58.3333333333,0.4585070734,0.9500279545,0.9339992985,0.0828435236,-0.1929552273,253.6,239.96,258.862688172,252.254344086,257.9796344086,14.7828893442,1
-23162.6581914505,253.68,252.1066666667,66.6666666667,1.2921010369,1.3655978155,0.9420268046,1.2337190695,2.6603933664,260.57,236.52,258.0265806452,251.7112903226,257.6373333333,14.7587103391,0
-29123.3358244405,255.458,253.9966666667,58.3333333333,0.7080596906,0.2259969012,0.1817817767,0.3691502788,-1.9220928089,255.54,238.55,257.6828602151,251.3571612903,257.0011397849,14.8056317936,0
-35133.6034059505,255.546,255.1683333333,50,0.0347140127,-0.0462680528,0.002627672,-1.3262551752,-0.7304175415,253.71,239.32,257.040516129,250.8761505376,256.2903870968,14.9050984227,0
-46797.2595610505,253.624,253.7183333333,50,-0.7707913023,-0.9152503211,-2.1071315503,-2.199650921,-3.6688843004,244.84,244.52,256.3256344086,249.8928172043,255.0357204301,14.9523766183,0
-54740.9701016005,251.57,251.925,41.6666666667,-0.8264607949,-1.6981743352,-1.623534844,-2.0700934952,-0.47130269,243.75,251.23,255.0842795699,248.6802580645,253.798344086,15.0936511112,0
-66290.6007581005,246.66,248.9733333333,41.6666666667,-1.9793393805,-1.9936510234,-2.4147288506,-1.7876511257,-3.1039995615,235.99,250.76,253.8635268817,247.0835913979,252.1811182796,16.0619116198,1
-62182.0967575305,242.774,244.9083333333,41.6666666667,-1.5813655168,-1.7941025106,-1.1691752473,-1.518111526,0.0677765096,236.09,251.65,252.2415913979,245.7338709677,250.7044301075,16.179846737,1
-59008.7691065805,239.33,241.7283333333,50,-1.4056617767,-0.8398561457,-0.9627072976,0.1079388343,0.148101159,236.42,254,250.7557849462,244.5316774194,249.3775483871,16.1146108789,0
-72932.9958121805,235.044,236.6333333333,41.6666666667,-1.8339652537,-2.1746308947,-1.864841339,-2.8311502633,-5.8104016857,222.97,251.5,249.4193763441,242.5470537634,247.2899139785,16.1487132119,0
-91515.1853874805,229.518,231.8366666667,33.3333333333,-2.4095474807,-2.2359344606,-3.0038381173,-4.5798077554,-3.3492138251,215.78,243.06,247.3159354839,240.0712903226,244.8546666667,16.2418983802,1
-81565.8609660905,226.896,228.4116666667,33.3333333333,-1.1431184243,-1.4458421578,-1.9771565967,-0.0605340522,3.2281457207,222.83,238.47,244.876344086,238.0104086022,243.0287741935,16.2036815092,1
-70730.9876792905,225.166,226.9966666667,41.6666666667,-0.746339159,-0.9699492385,0.6435349105,2.6399092783,2.051672836,227.36,231,243.0443010753,236.6450752688,241.6437204301,16.1593844828,0
-78659.3830792105,222.386,224.7383333333,33.3333333333,-1.2114353818,-0.0616938058,1.0341462006,-0.0628535595,-2.177379955,222.6,233,241.6473978495,235.2501935484,240.0614623656,16.0665085222,1
-74039.0675002205,222.436,222.555,41.6666666667,0.0223939112,0.8652958453,0.0776792201,-0.9093175878,0.3587447794,223.35,233.42,240.0626236559,233.9383655914,238.6036129032,15.9522262273,0
-79940.5631759705,223.784,222.4533333333,41.6666666667,0.6150961581,-0.0381662325,-0.7347792554,-0.0134789056,-0.3857025906,222.54,219.64,238.5993333333,232.7907956989,237.1728817204,15.7232453576,1
-73973.7019366705,224.068,223.87,50,0.1270186299,-0.3541449216,0.2536000895,0.2010277446,0.7877580797,224.3,210,237.1668387097,231.6877204301,235.9404731183,15.7546221111,1
-64050.0236863205,225.716,226.0133333333,58.3333333333,0.7115852881,1.4338265989,1.7921872054,2.8811321034,4.9745061272,235.71,214.05,235.9325806452,230.8195268817,235.5229032258,15.8377022794,0
-74760.5239265205,227.886,227.005,58.3333333333,0.9518296515,1.1001008695,1.5953686896,1.9991739945,-0.9761581381,233.25,222.44,235.5112258065,230.3621505376,235.0264086022,15.8662708487,1
-66407.6666047805,230.402,229.235,58.3333333333,1.0956633807,1.4660048736,1.6920871382,0.0508776437,1.0779134255,235.61,220,235.0012043011,230.1578924731,234.7630107527,15.81046435,0
-74951.3337121205,231.942,230.375,50,0.6803076482,0.6534450403,-0.7869086553,-0.6922839139,-2.4624812533,231.04,220.32,234.713827957,229.7160645161,234.148688172,15.8475357603,0
-80237.4323056405,232.306,230.9716666667,50,0.1616278056,-1.0415917748,-1.063402987,-2.1340611932,-1.8056411332,226.12,221.91,234.1524301075,229.1439139785,233.3044731183,21.2848840517,0
-91475.7885937405,229.062,230.175,50,-1.4257231652,-1.538114422,-2.4101237045,-2.3839449301,-2.962248727,219.52,221.43,233.3079139785,227.9214623656,232.0841505376,20.9461209823,1
-77659.2971132405,227.818,228.7566666667,50,-0.5401040207,-0.9446083822,-0.4386507585,0.2448444288,3.4519375846,227.17,223.91,232.0872903226,226.9276989247,231.4223655914,20.7343460313,0
-87005.0803206505,225.654,227.375,41.6666666667,-0.9387159015,-0.5577745636,-0.1418190404,1.2683958029,-0.9151459788,225.18,229.1,231.421311828,226.2514193548,230.682172043,20.5565984811,1
-78336.7196711104,224.702,225.625,50,-0.4178155985,-0.0708592148,0.8929372892,-0.3865628585,0.1420202618,225.5,232.01,230.6823010753,225.638172043,229.9988387097,20.4667297622,1
-65846.5173113105,226.718,226.6183333333,50,0.8722614391,1.8308889806,1.290539446,2.3933821584,4.644744055,236.47,228,230.0009892473,225.2365591398,230.0554408602,20.2945498741,0
-72533.6406705005,229.014,227.4316666667,50,1.0194873197,0.4113747535,0.8535483309,1.2093123654,-2.2261193241,231.05,225.7,230.0756989247,225.2462365591,229.7938494624,20.0686508907,1
-68183.5816027905,230.334,229.8166666667,50,0.5726327044,0.9445773752,1.2120964131,-0.5042274079,1.2176645084,233.83,214.98,229.8167741935,225.2335698925,229.7485806452,19.7696402835,1
-63775.7674356105,233.102,231.7783333333,50,1.1930458267,1.455802218,0.3928216056,1.7022920705,2.1869196326,239.73,217.52,229.7708172043,225.409827957,230.078688172,19.3653494279,0
-71280.4561895305,235.674,233.975,50,1.109335249,0.2254830475,1.042683838,0.9551935029,-0.2765326269,238.22,221.45,230.1472043011,225.8693548387,230.3988817204,19.0669130557,0
-79902.0035081005,235.458,235.5816666667,41.6666666667,-0.0916576331,0.4419577897,0.1833888835,-0.818376491,-1.3602203552,235.18,221.81,230.4572688172,225.9469247312,230.5443655914,18.9059164968,0
-88525.8307201405,234.956,234.2966666667,41.6666666667,-0.2185052964,-0.5775477476,-1.4990368744,-2.1102889981,-2.860357641,228.34,224.6,230.6042795699,225.9008172043,230.3167741935,18.7398807349,1
-77463.1816000405,235.564,235.275,50,0.2583422366,-0.2238021124,-0.2062252743,0.3707722662,3.6019021734,236.92,230.51,230.3646021505,225.934688172,230.6880860215,18.5943517856,1
-67976.4266323905,236.404,236.8366666667,58.3333333333,0.3484119632,0.5046481107,1.1262709327,3.1195852196,2.6372682658,243.22,229.87,230.7369677419,226.5327526882,231.5040215054,18.4169441669,0
-73476.0327915405,237.128,237.33,50,0.3014839515,0.7169100282,1.9093325846,1.0630477902,-0.5111726853,241.83,232.31,231.5518924731,227.3623655914,232.2429247312,18.1687589346,0
-76996.2750003104,237.93,237.4616666667,50,0.3382262999,1.1378722852,0.3165289891,-0.8438406492,-1.1765086131,239.13,236.07,232.2806236559,228.1529462366,232.8024086022,17.9531518426,1
-67305.6355139905,240.492,238.4916666667,50,1.0909705386,0.4632376299,-0.2614392487,-0.1365725304,0.9033635523,241.3,229.66,232.8392903226,228.9264946237,233.4951397849,17.8310311173,0
-75724.3511964805,241.324,240.5816666667,41.6666666667,0.3481987927,-0.2240685755,-0.1283672056,0.3957034982,-0.111956556,241.03,227.01,233.5312043011,229.6602795699,234.1593763441,17.7478188491,0
-85056.8175018404,239.878,240.4316666667,41.6666666667,-0.6035894358,-0.6266936234,-0.4434219602,-1.1168147165,-2.121672877,235.97,227.35,234.1944946237,230.2252043011,234.4874193548,17.5726585461,1
-77526.3166935404,238.912,239.42,41.6666666667,-0.4032781856,-0.2099705787,-0.5810819558,-0.8156446557,0.4903835657,237.12,235.29,234.5214193548,230.5737419355,234.8627311828,17.32060309,1
-72989.3877321004,238.56,238.655,41.6666666667,-0.1477446383,-0.410521686,-0.5100433959,0.2957713446,0.1011591235,237.39,238.62,234.8945806452,231.0615913979,235.207655914,17.1314297219,0
-76106.1772054204,237.432,238.0766666667,41.6666666667,-0.4730176869,-0.5632829697,-0.0438196672,-0.3109212836,-0.7230016908,235.43,238.02,235.2392688172,231.4318709677,235.4110967742,16.85932575,1
-73461.0157974704,236.42,237.1883333333,50,-0.4243345754,0,-0.1634611886,-0.2957713446,0.1314590016,235.69,237.99,235.4261935484,231.7869677419,235.6169892473,16.4955061716,0
-80904.2356177504,235.8,235.8283333333,50,-0.2644864071,-0.4532039003,-0.6379915749,-0.595486517,-1.3224320356,233.03,237.54,235.6125376344,231.9367956989,235.5941290323,16.2983155923,0
-86472.5124159004,234.654,235.0666666667,41.6666666667,-0.489213984,-0.6368072608,-0.6080757842,-0.9778431771,-0.6332543186,231.4,235.06,235.5991182796,232.0252903226,235.4560645161,16.1384874117,1
-78649.1557867404,234.066,234.6166666667,41.6666666667,-0.2492613866,-0.1308263106,-0.218254748,0.3338338958,1.3009221102,234.4,232.22,235.4597204301,232.1035698925,235.4944301075,15.9853563822,1
-74039.8745599704,233.934,234.2216666667,50,-0.0560914828,-0.1029791039,0.3035052066,0.7718849692,0.2428478283,235,235.12,235.4948172043,232.338688172,235.5477849462,15.7543796841,1
-63588.0750754704,234.538,234.7766666667,58.3333333333,0.254340635,0.6485338027,1.0757965097,0.9632337095,1.6836195908,238.8,234,235.5469032258,232.4990967742,235.8601505376,15.5838106245,0
-66804.3548943905,235.516,235.075,50,0.4156280717,0.6778486692,0.4701575223,0.5838123693,-0.5159948523,237.87,234.15,235.8456774194,232.9403225806,236.0812473118,15.2956820362,1
-63882.8069232704,237.08,236.1333333333,58.3333333333,0.6647163172,0.505664869,0.5932705492,0.0480960285,0.6121869092,239.69,231.44,236.072516129,233.3867311828,236.3927096774,14.9635770017,0
-69507.8939802504,237.312,236.8316666667,58.3333333333,0.0987194039,0.0626872978,-0.4776234666,-0.4584377737,-1.5290624566,235.72,230.86,236.4119139785,233.518172043,236.4506666667,14.8158712013,1
-60917.8182133004,237.454,237.045,58.3333333333,0.0603344342,-0.3454868549,-0.2886508558,-0.7390697383,0.0509229801,235.71,231,236.4765806452,233.6917634409,236.496,14.9954085813,0
-69490.6917018305,236.69,237.0733333333,50,-0.3222610637,-0.2738276165,-0.5691657918,-0.0892174593,-0.2293578987,235.32,233.75,236.5199569892,233.8244516129,236.4716774194,15.0591166142,1
-64484.7109182605,236.43,236.6516666667,58.3333333333,-0.1096540219,-0.2901142547,0.1228684793,0.158841229,0.5470403566,236.46,232.92,236.5033548387,233.977827957,236.5135053763,15.1227452818,0
-70650.6023308305,235.792,236.3633333333,50,-0.2684943006,0.0466477384,0.0452226578,0.1825129361,-0.1820144844,236.03,237.4,236.5427741935,234.0462150538,236.5032903226,15.2759171178,0
-74896.5467990105,235.096,235.1783333333,50,-0.2976321765,-0.3847709657,-0.4365753213,-0.9283831603,-1.6747518361,232.11,237.66,236.5301935484,233.8948387097,236.217483871,15.4677783186,0
-79268.7551087105,233.736,234.065,50,-0.585466453,-0.6744935916,-1.0816715744,-1.5315001193,-1.3882484026,228.91,233.1,236.2420645161,233.5361505376,235.7340215054,15.3652210697,0
-91453.7176525104,231.404,232.0316666667,41.6666666667,-1.0170500217,-1.4080726163,-1.8167586603,-1.8877620724,-2.3872757422,223.5,234,235.7568602151,232.7086666667,234.9066666667,17.3054959985,1
-83708.8390365905,229.148,230.3666666667,41.6666666667,-0.9775795612,-1.1764708304,-1.0103771618,-0.8214415414,0.7443926593,225.17,234,234.9272258065,231.9455268817,234.2092473118,17.4917250262,0
-89524.4121973204,226.796,228.335,33.3333333333,-1.0221646491,-0.8590178523,-0.6826076689,0.1697263678,-0.4049399237,224.8,234.87,234.2275483871,231.2853333333,233.4828387097,17.5837190097,0
-94346.8213072504,224.972,226.1616666667,33.3333333333,-0.8016893965,-0.655049645,-0.0776409459,-0.4886577485,-0.5723755733,222.99,234,233.535311828,230.6173978495,232.7041075269,17.6422453758,1
-85950.1084456005,224.07,224.8766666667,33.3333333333,-0.3979747911,0.0993504467,-0.1156636242,0.0289745255,0.6303246243,224.4,231,232.7551612903,229.7743225806,232.0424301075,17.6137070572,1
-83177.7772828005,224.366,224.2233333333,41.6666666667,0.1319960198,-0.0211031401,0.1068424545,0.4464514683,0.2625783124,224.95,228,232.0921935484,229.2090537634,231.4276129032,17.5256902869,0
-86502.1599170705,223.87,224.0883333333,33.3333333333,-0.2214901622,-0.1756277219,-0.0433784381,-0.3802299693,-1.0230382509,222.65,220.65,231.4731827957,228.5749247312,230.6906021505,17.3361442097,1
-77515.2929936605,224.65,224.5866666667,41.6666666667,0.3448056404,0.5741009438,0.555359717,0.7017504193,2.4265390894,228.05,221.34,230.7315268817,227.9987096774,230.3505806452,17.2571690346,1
-68385.5851065205,225.792,225.325,41.6666666667,0.5056834725,0.4745231845,0.5451714752,1.3292763383,0.2320135871,228.7,222.57,230.3824946237,227.7388602151,230.0744086022,17.2674579367,0
-74670.3257898805,226.472,226.1266666667,41.6666666667,0.3007575473,0.310302356,0.754749225,-0.0811457072,-0.3943050016,227.88,222,230.1050322581,227.5137419355,229.7626021505,17.5024128447,1
-69943.0109301305,227.28,226.8983333333,50,0.3559408514,0.7006856269,0.1254011394,0.0720949156,0.5384948328,229.14,219.03,229.7970967742,227.3397204301,229.5591827957,17.6010282163,1
-64055.8626431105,228.62,227.6333333333,58.3333333333,0.5928326086,0.1344059884,0.1018701222,0.3499576841,0.1614205355,229.3,223.07,229.599311828,227.2549247312,229.4054408602,17.6895902151,1
-60046.0580050605,229.314,229.1233333333,66.6666666667,0.301869544,0.3193335332,0.5572130448,0.5665721508,0.9717237662,231.64,221.86,229.4374193548,227.1698494624,229.410344086,17.7340177558,1
-56459.7768665705,229.992,229.7766666667,66.6666666667,0.2942825289,0.4664294115,0.4424076045,0.582901139,0.1940785117,232.08,222.31,229.4408387097,227.2795268817,229.4560860215,17.6717452208,1
-45954.1922113705,231.616,230.98,75,0.7004942699,0.7409941292,0.9341853271,0.9154161075,1.6367537032,236,226.67,229.4844301075,227.4375483871,229.7602795699,17.7703113587,1
-27999.5983989705,235.828,234.695,83.3333333333,1.7593570747,2.1588412096,2.554547024,3.7347812801,5.8328088571,250.02,226.83,229.792344086,227.781483871,230.9781075269,17.9382830129,0
-44950.7397132705,239.5,237.8166666667,75,1.5398666194,1.6819023327,2.1778436063,2.4483885579,-0.9360317413,247.76,227.25,231.0035483871,228.6959569892,232.0152473118,18.4250951764,1
-33805.6099074705,242.852,240.9833333333,75,1.397118154,1.6978780646,1.7182528517,-0.3390251509,0.2579814394,248.45,228.29,232.0381290323,229.378688172,233.061655914,18.554912684,0
-40588.6849001005,245.174,242.9933333333,75,0.9762546631,0.8111299031,-0.8627630816,-0.8261287517,-1.9102389428,243.75,228.06,233.0855483871,230.179827957,233.7682795699,19.2742104653,1
-36153.9978399505,246.942,245.105,75,0.7357074817,-0.5385678621,-0.4060799024,-0.7381105732,0.4340177963,244.65,230.94,233.7930752688,230.8144301075,234.5233548387,19.5473441635,0
-38100.2908699705,245.652,246.3916666667,66.6666666667,-0.5225825422,-0.4192202424,-0.6449541364,-0.0123117331,-0.4586412626,243.6,231.55,234.5385591398,231.5086451613,235.1851827957,19.1974385377,1
-32950.5270114605,245.3,245.71,75,-0.1425799947,-0.2427203532,0.3131191767,0.2526698669,0.9639809964,245.99,234.35,235.1955483871,232.2872903226,235.9892688172,19.5014282285,0
-37904.4304076505,244.368,245.04,66.6666666667,-0.3787653333,0.0041030691,-0.13920184,0.0205178714,-0.9229452537,243.85,243.2,235.9964086022,233.0224086022,236.629827957,19.7650520513,0
-44627.7437320805,243.666,243.6716666667,58.3333333333,-0.2901536765,-0.4711965447,-0.4753816387,-1.1950629563,-1.4671806589,240.19,240,236.6417419355,233.4936989247,237.0316344086,19.6078630357,1
-39624.8124299005,243.11,243.385,58.3333333333,-0.2284612096,-0.1709161964,-0.5492152606,-0.3623502641,0.7424801307,242.08,242.14,237.042,234.0172473118,237.5390322581,19.4421913571,1
-34352.9613643905,242.978,243.0883333333,58.3333333333,-0.0542518108,-0.3088100126,-0.1040982656,0.577442931,0.4124057313,242.98,239.93,237.5545806452,234.5825591398,238.0974623656,19.370272112,1
-27251.8586600405,244.02,244.35,58.3333333333,0.4191541357,0.7546789831,1.4952988638,1.8717082303,3.3310107292,251.28,241.06,238.1115268817,235.2872258065,239.1700645161,19.2260037257,0
-33356.1708629705,244.996,244.7866666667,50,0.3964708594,0.8623837389,0.9023516083,1.1473245468,-1.0363616355,248.63,242.64,239.187483871,236.2777204301,240.0438494624,18.9720014056,1
-17963.0665359705,248.166,246.8366666667,58.3333333333,1.2780681094,1.411965104,1.7451515616,0.9522219777,2.940805591,256.04,242.14,240.0606021505,237.3214623656,241.3692688172,18.8703519957,1
1939.3773082295,252.27,250.555,58.3333333333,1.6279200784,1.9317986651,1.4653946438,2.7162727834,2.4917399758,262.58,238.2,241.384688172,238.7602580645,243.06,19.4016644711,0
-11455.7761306705,255.198,253.1616666667,58.3333333333,1.1701299108,0.6299097062,1.1853334868,0.3075974347,-1.8765451064,257.62,239.18,243.0792473118,240.0642150538,244.363655914,19.6466433334,0
